Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439613,9.7986803,9.4722872,16.74
2,5.7438183,9.7991686,9.4636831,16.75
3,5.7438016,9.7992249,9.4506092,16.74
4,5.7441034,9.7981958,9.4403858,16.74
5,5.7438555,9.7990417,9.4284420,16.71
6,5.7440834,9.7982635,9.4160843,16.77
7,5.7439494,9.7987204,9.4029188,16.78
8,5.7438583,9.7990313,9.3902950,16.80
9,5.7437954,9.7992468,9.3806419,16.74
10,5.7436495,9.7997446,9.3655024,16.79
11,5.7440991,9.7982101,9.3542347,16.81
12,5.7439237,9.7988091,9.3404236,16.80
13,5.7441797,9.7979355,9.3290329,16.86
14,5.7438235,9.7991505,9.3171473,16.87
15,5.7439590,9.7986889,9.3066397,16.87
16,5.7437015,9.7995663,9.2949915,16.90
17,5.7439470,9.7987289,9.2818985,16.90
18,5.7442198,9.7977982,9.2728968,16.88
19,5.7437563,9.7993803,9.2588797,16.92
20,5.7440472,9.7983875,9.2466946,16.89
21,5.7439213,9.7988167,9.2344437,16.90
22,5.7439485,9.7987242,9.2232456,16.90
23,5.7437172,9.7995129,9.2103910,16.91
24,5.7440062,9.7985277,9.1984701,16.91
25,5.7441282,9.7981110,9.1891203,16.88
26,5.7440157,9.7984943,9.1751318,16.91
27,5.7438965,9.7989016,9.1643019,16.83
28,5.7438316,9.7991228,9.1524935,16.82
29,5.7437820,9.7992916,9.1415148,16.87
30,5.7435946,9.7999315,9.1278477,16.86
31,5.7440596,9.7983446,9.1162367,16.88
32,5.7439327,9.7987776,9.1063204,16.91
