Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441311,9.7981014,9.4687738,22.84
2,5.7442994,9.7975264,9.4618225,22.81
3,5.7441511,9.7980328,9.4495049,22.77
4,5.7444654,9.7969608,9.4395428,22.86
5,5.7441473,9.7980461,9.4290161,22.82
6,5.7446213,9.7964287,9.4167366,22.82
7,5.7442799,9.7975941,9.4062014,22.87
8,5.7443304,9.7974215,9.3961000,22.84
9,5.7444177,9.7971239,9.3886070,22.86
10,5.7443461,9.7973671,9.3767881,22.88
11,5.7445502,9.7966709,9.3681049,22.87
12,5.7442923,9.7975512,9.3562260,22.93
13,5.7444963,9.7968550,9.3464718,22.90
14,5.7441182,9.7981453,9.3360481,22.88
15,5.7443824,9.7972441,9.3268757,22.88
16,5.7441902,9.7978992,9.3183146,22.93
17,5.7442951,9.7975416,9.3079042,22.85
18,5.7443228,9.7974472,9.2992640,22.87
19,5.7442751,9.7976103,9.2867880,22.92
20,5.7444692,9.7969475,9.2767715,22.91
21,5.7441278,9.7981119,9.2660608,22.88
22,5.7444701,9.7969446,9.2591267,22.91
23,5.7442174,9.7978067,9.2488565,22.93
24,5.7443657,9.7973003,9.2396345,22.92
25,5.7442660,9.7976408,9.2316132,22.90
26,5.7444763,9.7969236,9.2195292,22.87
27,5.7443876,9.7972260,9.2091255,22.86
28,5.7441039,9.7981939,9.1988602,22.81
29,5.7445216,9.7967691,9.1926146,22.75
30,5.7442026,9.7978573,9.1808529,22.77
31,5.7444558,9.7969933,9.1713629,22.72
32,5.7442193,9.7978001,9.1628551,22.72
