Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441883,9.7979059,9.5097637,26.99
2,5.7445650,9.7966204,9.5012741,26.94
3,5.7444725,9.7969370,9.4987268,26.96
4,5.7445269,9.7967510,9.4823961,26.95
5,5.7450757,9.7948790,9.4716129,26.96
6,5.7448664,9.7955933,9.4603901,26.92
7,5.7441382,9.7980766,9.4503260,26.90
8,5.7444415,9.7970419,9.4418564,26.87
9,5.7446175,9.7964420,9.4343510,26.84
10,5.7444534,9.7970018,9.4304533,26.88
11,5.7445440,9.7966928,9.4150076,26.84
12,5.7452369,9.7943296,9.4038277,26.87
13,5.7446475,9.7963390,9.3918238,26.86
14,5.7439947,9.7985659,9.3821764,26.88
15,5.7443175,9.7974653,9.3754253,26.89
16,5.7446880,9.7962008,9.3683033,26.90
17,5.7443104,9.7974892,9.3601465,26.91
18,5.7446337,9.7963867,9.3469105,26.92
19,5.7451620,9.7945852,9.3352919,26.91
20,5.7444830,9.7969007,9.3233538,26.90
21,5.7438688,9.7989960,9.3133125,26.90
22,5.7444320,9.7970743,9.3077536,26.88
23,5.7447085,9.7961311,9.3014412,26.86
24,5.7444043,9.7971687,9.2900934,26.86
25,5.7446737,9.7962503,9.2771664,26.85
26,5.7451620,9.7945852,9.2664814,26.86
27,5.7444849,9.7968941,9.2542686,26.88
28,5.7438712,9.7989874,9.2440739,26.83
29,5.7444525,9.7970047,9.2381697,26.83
30,5.7446289,9.7964029,9.2338629,26.87
31,5.7444763,9.7969236,9.2180233,26.88
32,5.7446814,9.7962246,9.2057486,26.86
