Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443924,9.7972097,9.4690266,24.02
2,5.7445669,9.7966137,9.4588490,24.02
3,5.7443309,9.7974195,9.4486542,24.00
4,5.7445450,9.7966890,9.4403162,23.99
5,5.7443576,9.7973280,9.4326181,23.97
6,5.7444887,9.7968807,9.4216413,23.91
7,5.7444205,9.7971134,9.4137545,23.95
8,5.7444887,9.7968807,9.4011393,23.96
9,5.7445722,9.7965965,9.3914204,23.93
10,5.7442908,9.7975559,9.3817616,23.97
11,5.7446170,9.7964439,9.3741875,23.96
12,5.7443686,9.7972908,9.3651257,23.94
13,5.7444983,9.7968493,9.3555117,23.95
14,5.7442608,9.7976589,9.3475008,23.97
15,5.7445588,9.7966423,9.3358345,23.95
16,5.7444901,9.7968769,9.3261633,23.99
17,5.7442331,9.7977533,9.3162546,23.98
18,5.7445989,9.7965050,9.3101254,23.94
19,5.7442651,9.7976446,9.2987614,23.91
20,5.7445774,9.7965784,9.2892628,23.91
21,5.7443008,9.7975225,9.2807961,23.91
22,5.7446318,9.7963934,9.2690086,23.98
23,5.7444739,9.7969313,9.2593317,23.94
24,5.7443581,9.7973270,9.2502880,23.97
25,5.7445745,9.7965889,9.2443609,23.99
26,5.7443366,9.7974005,9.2331781,23.97
27,5.7445402,9.7967052,9.2251854,23.96
28,5.7443075,9.7974997,9.2155781,23.97
29,5.7445903,9.7965345,9.2042894,23.93
30,5.7442923,9.7975512,9.1942301,24.00
31,5.7443581,9.7973270,9.1851463,23.95
32,5.7445183,9.7967806,9.1786108,23.96
