Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434559,9.8004045,9.5233126,18.97
2,5.7472315,9.7875328,9.5719271,18.95
3,5.7426062,9.8033056,9.5780783,18.94
4,5.7413549,9.8075790,9.5104132,18.96
5,5.7476654,9.7860546,9.4850292,18.91
6,5.7443757,9.7972660,9.4777784,18.95
7,5.7410393,9.8086567,9.4599991,18.92
8,5.7444186,9.7971201,9.4446335,18.91
9,5.7473125,9.7872572,9.5003233,19.02
10,5.7413940,9.8074455,9.4932652,18.97
11,5.7426744,9.8030720,9.4192772,18.96
12,5.7477579,9.7857399,9.4138031,18.96
13,5.7441769,9.7979450,9.4011440,18.99
14,5.7407274,9.8097229,9.3755655,18.96
15,5.7452765,9.7941942,9.3819313,18.96
16,5.7469125,9.7886190,9.4325838,18.98
17,5.7408934,9.8091564,9.4015942,18.93
18,5.7436657,9.7996893,9.3351068,18.92
19,5.7470646,9.7881012,9.3390512,18.91
20,5.7437077,9.7995453,9.3244972,18.93
21,5.7404814,9.8105640,9.2992544,18.94
22,5.7467318,9.7892351,9.3193827,18.91
23,5.7456551,9.7929039,9.3598948,18.95
24,5.7407389,9.8096838,9.3135452,18.94
25,5.7447252,9.7960749,9.2623281,18.91
26,5.7465115,9.7899857,9.2601099,18.89
27,5.7431440,9.8014688,9.2489614,18.94
28,5.7407885,9.8095140,9.2205181,18.90
29,5.7479386,9.7851248,9.2543297,18.85
30,5.7441959,9.7978802,9.2841358,18.92
31,5.7400379,9.8120804,9.2290497,19.00
32,5.7471523,9.7878027,9.1848860,18.87
