Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436132,9.7998676,9.5683641,23.61
2,5.7531471,9.7674150,9.6910658,23.64
3,5.7397933,9.8129168,9.6860933,23.59
4,5.7376728,9.8201714,9.5798025,23.62
5,5.7500391,9.7779770,9.5463371,23.58
6,5.7450037,9.7951250,9.5422325,23.59
7,5.7394629,9.8140459,9.5195627,23.57
8,5.7478418,9.7854538,9.5188303,23.56
9,5.7513070,9.7736664,9.6302252,23.62
10,5.7376852,9.8201284,9.6034336,23.55
11,5.7404633,9.8106260,9.4865694,23.55
12,5.7496099,9.7794371,9.4817495,23.53
13,5.7440319,9.7984400,9.4722185,23.52
14,5.7388010,9.8163099,9.4477301,23.50
15,5.7506390,9.7759371,9.4810400,23.51
16,5.7493839,9.7802057,9.5727024,23.53
17,5.7358971,9.8262520,9.5169868,23.53
18,5.7444324,9.7970734,9.4051180,23.49
19,5.7481251,9.7844896,9.4178047,23.54
20,5.7427206,9.8029156,9.4000454,23.52
21,5.7391677,9.8150558,9.3652916,23.54
22,5.7526913,9.7689638,9.4418640,23.52
23,5.7466140,9.7896357,9.5039721,23.52
24,5.7351623,9.8287697,9.4354925,23.51
25,5.7470379,9.7881918,9.3419151,23.59
26,5.7474918,9.7866459,9.3512688,23.56
27,5.7416277,9.8066473,9.3332300,23.58
28,5.7409353,9.8090124,9.2972536,23.56
29,5.7534218,9.7664824,9.3999567,23.58
30,5.7438326,9.7991199,9.4323425,23.58
31,5.7351050,9.8289661,9.3443260,23.60
32,5.7489014,9.7818470,9.2860775,23.59
