Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7453661,9.7938890,9.4926786,26.69
2,5.7453556,9.7939253,9.5233030,26.73
3,5.7437449,9.7994194,9.5119600,26.72
4,5.7441320,9.7980976,9.4631538,26.77
5,5.7470169,9.7882633,9.4588175,26.76
6,5.7439423,9.7987452,9.4555635,26.73
7,5.7425175,9.8036089,9.4277229,26.72
8,5.7458076,9.7923841,9.4340925,26.74
9,5.7451124,9.7947540,9.4584923,26.69
10,5.7432418,9.8011351,9.4352541,26.66
11,5.7446680,9.7962694,9.3943682,26.71
12,5.7470293,9.7882214,9.3934708,26.66
13,5.7431650,9.8013983,9.3839445,26.66
14,5.7432623,9.8010664,9.3607483,26.60
15,5.7458587,9.7922106,9.3749208,26.65
16,5.7447248,9.7960758,9.3892622,26.65
17,5.7431045,9.8016043,9.3581314,26.62
18,5.7453814,9.7938375,9.3253908,26.58
19,5.7466717,9.7894392,9.3279495,26.58
20,5.7426491,9.8031588,9.3121338,26.56
21,5.7437248,9.7994871,9.2927485,26.60
22,5.7461939,9.7910671,9.3117790,26.62
23,5.7444510,9.7970095,9.3226767,26.62
24,5.7433167,9.8008804,9.2855225,26.58
25,5.7458029,9.7924004,9.2586899,26.64
26,5.7462749,9.7907915,9.2639265,26.62
27,5.7421331,9.8049202,9.2416248,26.65
28,5.7443237,9.7974443,9.2306728,26.61
29,5.7459755,9.7918119,9.2523899,26.65
30,5.7440805,9.7982740,9.2548523,26.67
31,5.7432833,9.8009939,9.2115049,26.64
32,5.7466397,9.7895479,9.1934700,26.68
