Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440405,9.7984095,9.4637957,22.89
2,5.7444706,9.7969427,9.4552994,22.90
3,5.7442603,9.7976608,9.4531107,22.90
4,5.7444191,9.7971182,9.4348364,22.92
5,5.7450056,9.7951183,9.4255915,22.91
6,5.7445536,9.7966604,9.4148817,22.94
7,5.7436700,9.7996740,9.4027271,22.95
8,5.7440147,9.7984982,9.3945484,22.98
9,5.7446928,9.7961845,9.3877296,22.98
10,5.7440863,9.7982540,9.3808384,22.99
11,5.7444935,9.7968645,9.3654203,22.90
12,5.7452235,9.7943754,9.3546171,22.88
13,5.7445154,9.7967901,9.3441982,22.87
14,5.7436857,9.7996206,9.3326941,22.90
15,5.7443166,9.7974682,9.3269444,22.87
16,5.7447529,9.7959805,9.3212957,22.86
17,5.7440457,9.7983923,9.3112354,22.85
18,5.7445765,9.7965822,9.2969103,22.82
19,5.7451277,9.7947016,9.2878132,22.87
20,5.7442498,9.7976961,9.2773676,22.91
21,5.7434645,9.8003759,9.2652359,22.92
22,5.7442536,9.7976828,9.2577267,22.94
23,5.7445984,9.7965078,9.2558489,22.96
24,5.7439241,9.7988071,9.2407475,22.99
25,5.7446432,9.7963543,9.2277927,23.01
26,5.7449036,9.7954664,9.2170115,23.00
27,5.7439327,9.7987776,9.2037182,23.03
28,5.7438374,9.7991028,9.1913948,23.03
29,5.7441597,9.7980032,9.1823673,23.07
30,5.7443967,9.7971954,9.1821690,23.08
31,5.7441578,9.7980099,9.1637840,23.04
32,5.7446189,9.7964373,9.1519203,22.96
