Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434855,9.8003035,9.5471306,27.48
2,5.7501493,9.7776022,9.6328192,27.52
3,5.7426677,9.8030958,9.6351109,27.52
4,5.7400832,9.8119249,9.5528774,27.49
5,5.7491426,9.7810268,9.5344582,27.49
6,5.7451792,9.7945261,9.5258284,27.51
7,5.7410278,9.8086967,9.5046835,27.48
8,5.7458243,9.7923269,9.4921904,27.50
9,5.7497444,9.7789793,9.5785904,27.51
10,5.7410054,9.8087730,9.5638742,27.53
11,5.7418375,9.8059301,9.4731855,27.53
12,5.7488761,9.7819338,9.4685259,27.58
13,5.7445517,9.7966671,9.4622717,27.58
14,5.7405005,9.8104992,9.4375591,27.55
15,5.7482023,9.7842264,9.4493055,27.61
16,5.7477350,9.7858181,9.5228786,27.62
17,5.7393341,9.8144865,9.4930449,27.66
18,5.7444134,9.7971382,9.3970356,27.66
19,5.7480478,9.7847528,9.4041338,27.65
20,5.7440424,9.7984037,9.3963366,27.66
21,5.7401266,9.8117771,9.3664484,27.63
22,5.7496910,9.7791605,9.4033089,27.58
23,5.7462907,9.7907381,9.4613962,27.56
24,5.7391138,9.8152399,9.4137354,27.61
25,5.7466836,9.7893991,9.3345966,27.58
26,5.7468119,9.7889614,9.3394012,27.58
27,5.7435417,9.8001118,9.3298445,27.62
28,5.7407341,9.8097000,9.2992678,27.62
29,5.7502933,9.7771120,9.3662081,27.65
30,5.7448626,9.7956057,9.3983755,27.68
31,5.7390585,9.8154287,9.3325186,27.68
32,5.7483521,9.7837172,9.2784739,27.70
