Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441258,9.7981186,9.4935188,21.88
2,5.7452826,9.7941742,9.5167189,21.89
3,5.7437606,9.7993650,9.5105019,21.87
4,5.7431498,9.8014498,9.4660263,21.91
5,5.7463145,9.7906570,9.4502764,21.87
6,5.7445650,9.7966204,9.4520388,21.93
7,5.7419267,9.8056259,9.4259071,21.88
8,5.7450609,9.7949295,9.4187603,21.87
9,5.7448263,9.7957296,9.4447784,21.87
10,5.7436628,9.7996988,9.4330664,21.85
11,5.7437134,9.7995262,9.3875523,21.86
12,5.7464519,9.7901888,9.3802652,21.86
13,5.7435579,9.8000565,9.3769455,21.86
14,5.7422466,9.8045330,9.3509417,21.92
15,5.7454424,9.7936287,9.3561983,21.92
16,5.7447205,9.7960911,9.3754025,21.91
17,5.7430124,9.8019190,9.3572235,21.85
18,5.7446294,9.7964010,9.3175783,21.90
19,5.7464542,9.7901802,9.3145475,21.86
20,5.7426729,9.8030777,9.3039503,21.86
21,5.7430029,9.8019514,9.2806768,21.88
22,5.7454181,9.7937117,9.2955799,21.93
23,5.7442570,9.7976713,9.3047838,21.85
24,5.7426529,9.8031464,9.2783289,21.91
25,5.7453055,9.7940960,9.2447929,21.91
26,5.7462306,9.7909422,9.2431421,21.88
27,5.7421699,9.8047953,9.2249317,21.92
28,5.7433085,9.8009081,9.2073498,21.93
29,5.7458582,9.7922115,9.2265463,21.98
30,5.7441559,9.7980165,9.2299185,21.92
31,5.7429519,9.8021250,9.1957026,21.94
32,5.7454977,9.7934399,9.1714058,21.94
