Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7451210,9.7947254,9.5069332,19.54
2,5.7466326,9.7895727,9.5094128,19.54
3,5.7426987,9.8029900,9.4950132,19.50
4,5.7428007,9.8026419,9.4713230,19.51
5,5.7461987,9.7910509,9.4977674,19.48
6,5.7442713,9.7976227,9.5111771,19.48
7,5.7425542,9.8034830,9.4762917,19.52
8,5.7460513,9.7915535,9.4408331,19.42
9,5.7461090,9.7913570,9.4419174,19.43
10,5.7418547,9.8058720,9.4270334,19.47
11,5.7435970,9.7999239,9.4093409,19.51
12,5.7461658,9.7911634,9.4366016,19.44
13,5.7437224,9.7994947,9.4402800,19.49
14,5.7428551,9.8024559,9.3961926,19.48
15,5.7469001,9.7886610,9.3719349,19.52
16,5.7449799,9.7952061,9.3718023,19.48
17,5.7417450,9.8062468,9.3524704,19.52
18,5.7448478,9.7956562,9.3417940,19.49
19,5.7457342,9.7926340,9.3753691,19.48
20,5.7432981,9.8009434,9.3694458,19.47
21,5.7432241,9.8011961,9.3196411,19.42
22,5.7472110,9.7876024,9.3106632,19.39
23,5.7445354,9.7967215,9.3053589,19.40
24,5.7415657,9.8068590,9.2838135,19.39
25,5.7454448,9.7936211,9.2831192,19.38
26,5.7455263,9.7933426,9.3194389,19.37
27,5.7431569,9.8014250,9.3022480,19.36
28,5.7438946,9.7989082,9.2509432,19.36
29,5.7471199,9.7879124,9.2545080,19.34
30,5.7438264,9.7991400,9.2414598,19.36
31,5.7415867,9.8067875,9.2174702,19.34
32,5.7459307,9.7919645,9.2320385,19.35
