Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448807,9.7955446,9.5315733,25.57
2,5.7478027,9.7855873,9.5867701,25.58
3,5.7421193,9.8049679,9.5830669,25.61
4,5.7430906,9.8016520,9.5141420,25.56
5,5.7481418,9.7844324,9.5075617,25.58
6,5.7446084,9.7964725,9.4957714,25.58
7,5.7412939,9.8077879,9.4747486,25.57
8,5.7455816,9.7931547,9.4724092,25.55
9,5.7474527,9.7867794,9.5275984,25.56
10,5.7415366,9.8069582,9.5023680,25.50
11,5.7437944,9.7992496,9.4360781,25.58
12,5.7476625,9.7860651,9.4407635,25.60
13,5.7444596,9.7969809,9.4260864,25.62
14,5.7406654,9.8099356,9.4011555,25.67
15,5.7465105,9.7899885,9.4164095,25.64
16,5.7468266,9.7889109,9.4609337,25.64
17,5.7414675,9.8071938,9.4211159,25.63
18,5.7447057,9.7961407,9.3665438,25.61
19,5.7473392,9.7871656,9.3677263,25.56
20,5.7438412,9.7990904,9.3544979,25.57
21,5.7415366,9.8069582,9.3266258,25.58
22,5.7473869,9.7870035,9.3552427,25.53
23,5.7454700,9.7935343,9.3905993,25.52
24,5.7407694,9.8095798,9.3434143,25.52
25,5.7467623,9.7891312,9.2938032,25.52
26,5.7460976,9.7913961,9.2927980,25.52
27,5.7431288,9.8015213,9.2817564,25.48
28,5.7420216,9.8053017,9.2550287,25.49
29,5.7483130,9.7838497,9.2944975,25.41
30,5.7438169,9.7991734,9.3167419,25.43
31,5.7414451,9.8072710,9.2620506,25.38
32,5.7476797,9.7860060,9.2212057,25.38
