Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434158,9.8005419,9.4971638,21.48
2,5.7455034,9.7934208,9.5064278,21.50
3,5.7442398,9.7977304,9.5036440,21.46
4,5.7433491,9.8007698,9.4703207,21.53
5,5.7450333,9.7950239,9.4565821,21.55
6,5.7445536,9.7966604,9.4454851,21.54
7,5.7435141,9.8002062,9.4303303,21.57
8,5.7439036,9.7988768,9.4246130,21.56
9,5.7452493,9.7942877,9.4373140,21.56
10,5.7438283,9.7991343,9.4297466,21.55
11,5.7434826,9.8003139,9.3932476,21.53
12,5.7452307,9.7943506,9.3824091,21.52
13,5.7443533,9.7973433,9.3710794,21.53
14,5.7433219,9.8008623,9.3562860,21.50
15,5.7444940,9.7968636,9.3482141,21.52
16,5.7448378,9.7956905,9.3634319,21.48
17,5.7432656,9.8010540,9.3515797,21.50
18,5.7441578,9.7980099,9.3161955,21.50
19,5.7451591,9.7945948,9.3031168,21.51
20,5.7440710,9.7983065,9.2919779,21.50
21,5.7431993,9.8012800,9.2781973,21.49
22,5.7450314,9.7950306,9.2714596,21.50
23,5.7445269,9.7967510,9.2856121,21.50
24,5.7430058,9.8019419,9.2686739,21.47
25,5.7446766,9.7962408,9.2386580,21.52
26,5.7449646,9.7952585,9.2251263,21.50
27,5.7437925,9.7992563,9.2141800,21.48
28,5.7435060,9.8002348,9.2003593,21.50
29,5.7451620,9.7945852,9.2019997,21.47
30,5.7441640,9.7979889,9.2082577,21.53
31,5.7432766,9.8010168,9.1830463,21.48
32,5.7451224,9.7947197,9.1618881,21.47
