Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442560,9.7976751,9.4815178,23.81
2,5.7443781,9.7972584,9.4731512,23.81
3,5.7444434,9.7970362,9.4694672,23.83
4,5.7445693,9.7966061,9.4550180,23.81
5,5.7446423,9.7963572,9.4446821,23.81
6,5.7447858,9.7958679,9.4353018,23.76
7,5.7440767,9.7982864,9.4250450,23.77
8,5.7444248,9.7970991,9.4165974,23.77
9,5.7443666,9.7972975,9.4084282,23.78
10,5.7444010,9.7971811,9.4041634,23.81
11,5.7445087,9.7968130,9.3906622,23.78
12,5.7448597,9.7956161,9.3803778,23.78
13,5.7445660,9.7966175,9.3701477,23.80
14,5.7439961,9.7985611,9.3595877,23.81
15,5.7444153,9.7971315,9.3536053,23.80
16,5.7444572,9.7969885,9.3447943,23.79
17,5.7444096,9.7971516,9.3379707,23.78
18,5.7444673,9.7969542,9.3262997,23.76
19,5.7449322,9.7953682,9.3150921,23.78
20,5.7444811,9.7969074,9.3047857,23.79
21,5.7439446,9.7987375,9.2942438,23.80
22,5.7444115,9.7971449,9.2892504,23.76
23,5.7445621,9.7966309,9.2811604,23.73
24,5.7443247,9.7974405,9.2711163,23.79
25,5.7444677,9.7969522,9.2600870,23.79
26,5.7449188,9.7954149,9.2490034,23.79
27,5.7443738,9.7972727,9.2384872,23.82
28,5.7440033,9.7985373,9.2286110,23.78
29,5.7444263,9.7970943,9.2225504,23.80
30,5.7445755,9.7965851,9.2163706,23.81
31,5.7444782,9.7969170,9.2040138,23.79
32,5.7444468,9.7970247,9.1938839,23.83
