Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447109,9.7961235,9.4875383,24.09
2,5.7447090,9.7961302,9.4790926,24.06
3,5.7447300,9.7960587,9.4721432,24.05
4,5.7446427,9.7963562,9.4629593,24.02
5,5.7446280,9.7964067,9.4541750,24.03
6,5.7447052,9.7961426,9.4437284,24.04
7,5.7447143,9.7961121,9.4350557,24.02
8,5.7446270,9.7964096,9.4260864,24.01
9,5.7446127,9.7964582,9.4171839,24.01
10,5.7446308,9.7963963,9.4099674,23.99
11,5.7444673,9.7969542,9.4014750,24.00
12,5.7444811,9.7969074,9.3912621,23.94
13,5.7445097,9.7968092,9.3804655,23.90
14,5.7446237,9.7964211,9.3708124,23.97
15,5.7446814,9.7962246,9.3607683,23.96
16,5.7446918,9.7961884,9.3530197,23.95
17,5.7447176,9.7961006,9.3461428,23.94
18,5.7445602,9.7966375,9.3376484,23.94
19,5.7445517,9.7966671,9.3264503,23.92
20,5.7447109,9.7961235,9.3157063,23.91
21,5.7445679,9.7966108,9.3067360,23.91
22,5.7446404,9.7963638,9.2980175,23.94
23,5.7447166,9.7961035,9.2917004,23.92
24,5.7446413,9.7963600,9.2840796,23.96
25,5.7445841,9.7965555,9.2752066,23.97
26,5.7446337,9.7963867,9.2644510,23.99
27,5.7445331,9.7967300,9.2541943,23.95
28,5.7445402,9.7967052,9.2450533,23.99
29,5.7445307,9.7967377,9.2371550,23.96
30,5.7446299,9.7964001,9.2300482,23.93
31,5.7445707,9.7966013,9.2215033,23.94
32,5.7445002,9.7968426,9.2123890,23.94
