Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443514,9.7973499,9.4884319,23.72
2,5.7442708,9.7976246,9.4788656,23.76
3,5.7446537,9.7963190,9.4736500,23.75
4,5.7444730,9.7969351,9.4622602,23.74
5,5.7447338,9.7960453,9.4545822,23.73
6,5.7445583,9.7966433,9.4439564,23.71
7,5.7447934,9.7958422,9.4346676,23.77
8,5.7444792,9.7969141,9.4250259,23.72
9,5.7444534,9.7970018,9.4163561,23.64
10,5.7445498,9.7966738,9.4105129,23.71
11,5.7445717,9.7965984,9.3997574,23.68
12,5.7445641,9.7966242,9.3930235,23.65
13,5.7446856,9.7962103,9.3821650,23.64
14,5.7447567,9.7959671,9.3727884,23.63
15,5.7441730,9.7979584,9.3630743,23.65
16,5.7444596,9.7969809,9.3548021,23.66
17,5.7444496,9.7970152,9.3473129,23.69
18,5.7444906,9.7968740,9.3369770,23.62
19,5.7445097,9.7968092,9.3301315,23.69
20,5.7447824,9.7958794,9.3194580,23.66
21,5.7446065,9.7964792,9.3096476,23.66
22,5.7442007,9.7978640,9.2997494,23.68
23,5.7445602,9.7966375,9.2919083,23.68
24,5.7443018,9.7975187,9.2830400,23.67
25,5.7446179,9.7964401,9.2740326,23.69
26,5.7443962,9.7971964,9.2665005,23.67
27,5.7448220,9.7957439,9.2555075,23.66
28,5.7445879,9.7965431,9.2459879,23.66
29,5.7441549,9.7980204,9.2362204,23.60
30,5.7446404,9.7963638,9.2309351,23.63
31,5.7443223,9.7974491,9.2205257,23.64
32,5.7446451,9.7963476,9.2119217,23.63
