Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443919,9.7972116,9.4651585,23.27
2,5.7446623,9.7962894,9.4579315,23.29
3,5.7445211,9.7967710,9.4490442,23.26
4,5.7443542,9.7973404,9.4387598,23.33
5,5.7442131,9.7978210,9.4287310,23.29
6,5.7445345,9.7967253,9.4171028,23.31
7,5.7443171,9.7974663,9.4073191,23.27
8,5.7442703,9.7976265,9.3950005,23.31
9,5.7446680,9.7962694,9.3876047,23.31
10,5.7444515,9.7970085,9.3766336,23.27
11,5.7443562,9.7973337,9.3643236,23.26
12,5.7442560,9.7976751,9.3523626,23.27
13,5.7445545,9.7966566,9.3397017,23.28
14,5.7444715,9.7969398,9.3304567,23.24
15,5.7444725,9.7969370,9.3201342,23.24
16,5.7446117,9.7964611,9.3137379,23.23
17,5.7444181,9.7971220,9.3033447,23.22
18,5.7444372,9.7970572,9.2938595,23.24
19,5.7442904,9.7975578,9.2833023,23.24
20,5.7445292,9.7967424,9.2719822,23.25
21,5.7442045,9.7978506,9.2602634,23.21
22,5.7444983,9.7968493,9.2492065,23.20
23,5.7445164,9.7967863,9.2412939,23.19
24,5.7441983,9.7978716,9.2278032,23.19
25,5.7442226,9.7977886,9.2156496,23.17
26,5.7443323,9.7974148,9.2021093,23.18
27,5.7444963,9.7968550,9.1917448,23.21
28,5.7442970,9.7975349,9.1819324,23.16
29,5.7444577,9.7969866,9.1729097,23.19
30,5.7444677,9.7969522,9.1660862,23.17
31,5.7444344,9.7970667,9.1555777,23.17
32,5.7442250,9.7977810,9.1465702,23.12
