Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435889,9.7999506,9.4900951,17.86
2,5.7451649,9.7945757,9.5043478,17.86
3,5.7436824,9.7996321,9.4987707,17.90
4,5.7428789,9.8023748,9.4590015,17.89
5,5.7450628,9.7949228,9.4462986,17.90
6,5.7441974,9.7978754,9.4376917,17.88
7,5.7428036,9.8026314,9.4189892,17.88
8,5.7443333,9.7974110,9.4114761,17.90
9,5.7446551,9.7963133,9.4289675,17.99
10,5.7431927,9.8013039,9.4175138,17.84
11,5.7436633,9.7996969,9.3792791,17.84
12,5.7451620,9.7945852,9.3662062,17.87
13,5.7436852,9.7996225,9.3585968,17.86
14,5.7428780,9.8023777,9.3424292,17.88
15,5.7450023,9.7951298,9.3363132,17.86
16,5.7442155,9.7978134,9.3544521,17.85
17,5.7428360,9.8025208,9.3370857,17.88
18,5.7445059,9.7968225,9.3025494,17.91
19,5.7450447,9.7949858,9.2899008,17.88
20,5.7434621,9.8003836,9.2798691,17.93
21,5.7432022,9.8012705,9.2648211,17.92
22,5.7449613,9.7952700,9.2703733,17.92
23,5.7440586,9.7983484,9.2797022,17.93
24,5.7427325,9.8028746,9.2545223,17.90
25,5.7448635,9.7956028,9.2274008,17.96
26,5.7449059,9.7954588,9.2168350,17.92
27,5.7430677,9.8017302,9.2027502,17.98
28,5.7430673,9.8017311,9.1908674,17.90
29,5.7452612,9.7942467,9.2035179,17.90
30,5.7439289,9.7987909,9.2030210,17.87
31,5.7430897,9.8016548,9.1696959,17.90
32,5.7447948,9.7958374,9.1512432,17.90
