Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435436,9.8001060,9.4749336,16.25
2,5.7439318,9.7987814,9.4646244,16.26
3,5.7434750,9.8003397,9.4562435,16.24
4,5.7437496,9.7994032,9.4399366,16.25
5,5.7443562,9.7973337,9.4275780,16.24
6,5.7437735,9.7993212,9.4158545,16.29
7,5.7432098,9.8012447,9.4018927,16.31
8,5.7435951,9.7999306,9.3939543,16.33
9,5.7439613,9.7986803,9.3866634,16.35
10,5.7435083,9.8002253,9.3738651,16.37
11,5.7440124,9.7985067,9.3602858,16.36
12,5.7444153,9.7971315,9.3468084,16.31
13,5.7437301,9.7994690,9.3358870,16.32
14,5.7431889,9.8013163,9.3230667,16.28
15,5.7435689,9.8000193,9.3124228,16.30
16,5.7438350,9.7991114,9.3088770,16.28
17,5.7435193,9.8001881,9.2923136,16.28
18,5.7439356,9.7987680,9.2795086,16.31
19,5.7442279,9.7977705,9.2676735,16.35
20,5.7435865,9.7999592,9.2555113,16.29
21,5.7436366,9.7997885,9.2441368,16.39
22,5.7435064,9.8002319,9.2331161,16.34
23,5.7437334,9.7994576,9.2292595,16.35
24,5.7437792,9.7993021,9.2102995,16.34
25,5.7439218,9.7988148,9.1985435,16.33
26,5.7441969,9.7978764,9.1872873,16.31
27,5.7433233,9.8008575,9.1750107,16.34
28,5.7435970,9.7999239,9.1650467,16.30
29,5.7438154,9.7991781,9.1536999,16.31
30,5.7437096,9.7995396,9.1488695,16.31
31,5.7439423,9.7987452,9.1311674,16.31
32,5.7441406,9.7980680,9.1203928,16.33
