Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7449155,9.7954254,9.4841061,24.83
2,5.7451773,9.7945328,9.4715157,24.81
3,5.7438879,9.7989302,9.4605513,24.76
4,5.7440615,9.7983389,9.4498653,24.77
5,5.7455983,9.7930975,9.4562359,24.78
6,5.7446404,9.7963638,9.4620924,24.77
7,5.7437263,9.7994823,9.4342394,24.79
8,5.7451677,9.7945662,9.4171028,24.79
9,5.7450485,9.7949724,9.4047127,24.80
10,5.7437673,9.7993422,9.3903790,24.78
11,5.7440720,9.7983027,9.3833904,24.81
12,5.7455854,9.7931414,9.3932457,24.79
13,5.7444105,9.7971478,9.3901501,24.78
14,5.7438154,9.7991781,9.3582497,24.79
15,5.7454147,9.7937231,9.3450432,24.77
16,5.7448320,9.7957106,9.3351870,24.78
17,5.7436771,9.7996502,9.3193893,24.80
18,5.7442913,9.7975540,9.3163204,24.83
19,5.7454605,9.7935677,9.3280344,24.86
20,5.7438788,9.7989616,9.3200541,24.84
21,5.7439308,9.7987843,9.2863092,24.86
22,5.7453823,9.7938337,9.2752895,24.86
23,5.7444897,9.7968779,9.2662230,24.92
24,5.7434397,9.8004608,9.2522659,24.99
25,5.7447586,9.7959604,9.2469959,24.95
26,5.7451692,9.7945604,9.2615509,24.98
27,5.7435551,9.8000660,9.2497692,24.95
28,5.7446222,9.7964258,9.2183552,24.94
29,5.7455153,9.7933807,9.2060528,24.95
30,5.7443495,9.7973566,9.1970606,24.93
31,5.7435880,9.7999544,9.1842222,24.95
32,5.7453299,9.7940121,9.1777887,24.95
