Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7460861,9.7914352,9.5307283,25.40
2,5.7469816,9.7883835,9.5337200,25.37
3,5.7434425,9.8004513,9.5245008,25.38
4,5.7406850,9.8098679,9.4937077,25.33
5,5.7500968,9.7777805,9.5558510,25.36
6,5.7454844,9.7934866,9.5965757,25.35
7,5.7391334,9.8151731,9.5324564,25.33
8,5.7476368,9.7861528,9.4704647,25.35
9,5.7461963,9.7910595,9.4758739,25.33
10,5.7430630,9.8017464,9.4605474,25.32
11,5.7417078,9.8063736,9.4305182,25.26
12,5.7502413,9.7772894,9.5102367,25.31
13,5.7438149,9.7991800,9.5314779,25.25
14,5.7392540,9.8147602,9.4574318,25.28
15,5.7486973,9.7825422,9.4191399,25.31
16,5.7457867,9.7924557,9.4151402,25.29
17,5.7421465,9.8048754,9.3963671,25.23
18,5.7433357,9.8008146,9.3758888,25.23
19,5.7501407,9.7776318,9.4608078,25.31
20,5.7423072,9.8043261,9.4621458,25.31
21,5.7399693,9.8123150,9.3794727,25.31
22,5.7490396,9.7813768,9.3624592,25.30
23,5.7452321,9.7943459,9.3531199,25.32
24,5.7406950,9.8098345,9.3340855,25.38
25,5.7458811,9.7921333,9.3240557,25.40
26,5.7495785,9.7795439,9.4075136,25.38
27,5.7406187,9.8100948,9.3921280,25.40
28,5.7418699,9.8058195,9.3032503,25.42
29,5.7488680,9.7819614,9.2974100,25.46
30,5.7443266,9.7974348,9.2921095,25.47
31,5.7403631,9.8109684,9.2670946,25.49
32,5.7483563,9.7837029,9.2814646,25.47
