Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444615,9.7969742,9.4756784,22.98
2,5.7443266,9.7974348,9.4652777,22.95
3,5.7445288,9.7967443,9.4579678,22.97
4,5.7443933,9.7972059,9.4488316,23.08
5,5.7443533,9.7973433,9.4388371,22.98
6,5.7442617,9.7976551,9.4286709,22.97
7,5.7443438,9.7973757,9.4167633,22.95
8,5.7443810,9.7972488,9.4063349,22.96
9,5.7443542,9.7973404,9.3966503,22.97
10,5.7445354,9.7967215,9.3898172,22.95
11,5.7443924,9.7972097,9.3799791,22.93
12,5.7443647,9.7973042,9.3706036,22.95
13,5.7442408,9.7977266,9.3601446,22.98
14,5.7443571,9.7973299,9.3481884,22.99
15,5.7443304,9.7974215,9.3380098,22.97
16,5.7443819,9.7972460,9.3287764,22.96
17,5.7444248,9.7970991,9.3223019,23.00
18,5.7443066,9.7975025,9.3121195,22.93
19,5.7443056,9.7975063,9.3029690,23.01
20,5.7442083,9.7978373,9.2911768,22.97
21,5.7443385,9.7973938,9.2800436,22.98
22,5.7443399,9.7973881,9.2698488,22.98
23,5.7444019,9.7971773,9.2606525,22.93
24,5.7444296,9.7970829,9.2539253,22.98
25,5.7443156,9.7974720,9.2440138,22.98
26,5.7442570,9.7976713,9.2344275,22.98
27,5.7441864,9.7979126,9.2226429,22.98
28,5.7442827,9.7975836,9.2121172,22.99
29,5.7442837,9.7975807,9.2020445,23.08
30,5.7444472,9.7970228,9.1928749,23.00
31,5.7443790,9.7972555,9.1856670,22.97
32,5.7443514,9.7973499,9.1756735,22.99
