Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7450023,9.7951298,9.4898291,23.63
2,5.7450628,9.7949228,9.4767351,23.61
3,5.7438374,9.7991028,9.4661064,23.59
4,5.7435904,9.7999458,9.4530058,23.53
5,5.7454081,9.7937460,9.4539318,23.60
6,5.7444458,9.7970276,9.4636106,23.57
7,5.7432508,9.8011045,9.4395742,23.58
8,5.7450943,9.7948160,9.4186611,23.56
9,5.7450542,9.7949524,9.4082508,23.57
10,5.7438879,9.7989302,9.3943977,23.59
11,5.7436695,9.7996759,9.3831825,23.61
12,5.7453785,9.7938471,9.3918476,23.57
13,5.7445569,9.7966480,9.3921309,23.57
14,5.7436252,9.7998266,9.3602133,23.57
15,5.7452035,9.7944441,9.3454037,23.48
16,5.7450309,9.7950325,9.3356075,23.43
17,5.7438354,9.7991095,9.3218803,23.33
18,5.7436399,9.7997770,9.3121529,23.29
19,5.7455769,9.7931709,9.3237047,23.27
20,5.7442226,9.7977886,9.3179083,23.18
21,5.7430954,9.8016348,9.2825584,23.22
22,5.7457013,9.7927465,9.2743940,23.25
23,5.7451315,9.7946892,9.2651005,23.34
24,5.7435484,9.8000898,9.2520018,23.29
25,5.7445736,9.7965918,9.2446194,23.32
26,5.7454295,9.7936735,9.2602711,23.33
27,5.7434216,9.8005219,9.2510290,23.29
28,5.7439661,9.7986641,9.2147579,23.36
29,5.7451496,9.7946272,9.2033110,23.42
30,5.7439885,9.7985878,9.1942987,23.46
31,5.7430906,9.8016520,9.1787453,23.50
32,5.7445612,9.7966337,9.1676111,23.48
