Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441044,9.7981920,9.4847870,22.29
2,5.7472401,9.7875032,9.4882488,22.29
3,5.7434921,9.8002815,9.4751186,22.34
4,5.7414293,9.8073254,9.4475307,22.28
5,5.7462363,9.7909231,9.4723310,22.33
6,5.7453651,9.7938929,9.5022850,22.26
7,5.7414808,9.8071489,9.4624777,22.29
8,5.7455411,9.7932930,9.4166670,22.31
9,5.7465568,9.7898312,9.4179058,22.33
10,5.7427597,9.8027811,9.4026575,22.31
11,5.7420559,9.8051844,9.3787880,22.32
12,5.7470160,9.7882671,9.4104404,22.31
13,5.7439556,9.7987003,9.4314260,22.30
14,5.7418880,9.8057575,9.3854933,22.27
15,5.7469716,9.7884178,9.3464327,22.30
16,5.7454433,9.7936258,9.3472042,22.37
17,5.7415466,9.8069239,9.3312368,22.31
18,5.7438011,9.7992268,9.3143148,22.29
19,5.7469168,9.7886047,9.3495960,22.33
20,5.7426548,9.8031397,9.3546791,22.26
21,5.7424860,9.8037157,9.3007317,22.36
22,5.7474995,9.7866201,9.2773161,22.35
23,5.7449279,9.7953835,9.2753277,22.32
24,5.7411337,9.8083353,9.2562351,22.31
25,5.7446737,9.7962503,9.2448387,22.31
26,5.7468748,9.7887478,9.2902918,22.37
27,5.7421656,9.8048096,9.2765589,22.32
28,5.7430673,9.8017311,9.2214060,22.31
29,5.7476196,9.7862110,9.2181377,22.31
30,5.7442646,9.7976456,9.2063980,22.30
31,5.7409277,9.8090382,9.1828413,22.25
32,5.7455807,9.7931576,9.1865387,22.27
