Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443514,9.7973499,9.5125542,25.63
2,5.7451987,9.7944603,9.5366926,25.64
3,5.7439933,9.7985716,9.5277061,25.64
4,5.7432966,9.8009481,9.4793425,25.57
5,5.7469177,9.7886019,9.4655371,25.64
6,5.7444654,9.7969608,9.4623060,25.66
7,5.7416501,9.8065710,9.4357033,25.67
8,5.7451820,9.7945166,9.4274702,25.67
9,5.7450066,9.7951145,9.4523849,25.63
10,5.7437181,9.7995100,9.4371986,25.60
11,5.7436275,9.7998190,9.3873520,25.66
12,5.7466745,9.7894297,9.3840923,25.67
13,5.7440462,9.7983904,9.3749809,25.69
14,5.7420168,9.8053179,9.3471546,25.67
15,5.7457652,9.7925291,9.3541870,25.57
16,5.7446046,9.7964859,9.3717232,25.49
17,5.7428045,9.8026285,9.3496675,25.51
18,5.7448635,9.7956028,9.3089266,25.54
19,5.7467556,9.7891541,9.3074293,25.56
20,5.7428398,9.8025074,9.2904167,25.60
21,5.7428665,9.8024168,9.2663460,25.59
22,5.7458944,9.7920885,9.2811279,25.57
23,5.7445621,9.7966309,9.2910719,25.59
24,5.7427301,9.8028822,9.2610054,25.59
25,5.7454596,9.7935705,9.2267008,25.59
26,5.7462234,9.7909670,9.2256470,25.63
27,5.7424021,9.8040018,9.2093000,25.62
28,5.7430716,9.8017168,9.1868086,25.61
29,5.7457380,9.7926207,9.2063360,25.62
30,5.7441797,9.7979355,9.2087555,25.63
31,5.7430882,9.8016596,9.1693058,25.67
32,5.7461772,9.7911243,9.1424465,25.61
