Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7450247,9.7950535,9.4931383,23.63
2,5.7448845,9.7955313,9.4830647,23.65
3,5.7436342,9.7997961,9.4685841,23.64
4,5.7442040,9.7978516,9.4655333,23.61
5,5.7454104,9.7937374,9.4763680,23.62
6,5.7440333,9.7984343,9.4700680,23.62
7,5.7438002,9.7992306,9.4380760,23.60
8,5.7453833,9.7938309,9.4255123,23.59
9,5.7445540,9.7966576,9.4162827,23.60
10,5.7434978,9.8002615,9.4022293,23.61
11,5.7445788,9.7965736,9.3983126,23.63
12,5.7451530,9.7946167,9.4117327,23.63
13,5.7436361,9.7997894,9.4007368,23.62
14,5.7441664,9.7979803,9.3684282,23.61
15,5.7453222,9.7940388,9.3578367,23.60
16,5.7441897,9.7979012,9.3482666,23.62
17,5.7434812,9.8003187,9.3359318,23.62
18,5.7449961,9.7951508,9.3311090,23.59
19,5.7448215,9.7957468,9.3448486,23.60
20,5.7434435,9.8004475,9.3288279,23.57
21,5.7447214,9.7960873,9.3010979,23.53
22,5.7452679,9.7942247,9.2885647,23.54
23,5.7440295,9.7984476,9.2801304,23.53
24,5.7438774,9.7989664,9.2687769,23.52
25,5.7452197,9.7943878,9.2694912,23.56
26,5.7446194,9.7964354,9.2792683,23.61
27,5.7433558,9.8007469,9.2582474,23.59
28,5.7447424,9.7960157,9.2354012,23.58
29,5.7451410,9.7946568,9.2239876,23.59
30,5.7437229,9.7994938,9.2129936,23.57
31,5.7440577,9.7983513,9.2043953,23.51
32,5.7452922,9.7941408,9.2111025,23.51
