Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441640,9.7979889,9.4646015,23.72
2,5.7446651,9.7962790,9.4589796,23.73
3,5.7444191,9.7971182,9.4483032,23.74
4,5.7445087,9.7968130,9.4401150,23.71
5,5.7444439,9.7970343,9.4302740,23.74
6,5.7448287,9.7957211,9.4188175,23.71
7,5.7444229,9.7971058,9.4092331,23.77
8,5.7440977,9.7982149,9.3985577,23.81
9,5.7446289,9.7964029,9.3934536,23.79
10,5.7445478,9.7966795,9.3836842,23.80
11,5.7444134,9.7971382,9.3724117,23.79
12,5.7444029,9.7971745,9.3627253,23.76
13,5.7448058,9.7957993,9.3513250,23.81
14,5.7444420,9.7970400,9.3419857,23.80
15,5.7443743,9.7972717,9.3323984,23.81
16,5.7446022,9.7964945,9.3259792,23.76
17,5.7445211,9.7967710,9.3183737,23.82
18,5.7446847,9.7962132,9.3083553,23.82
19,5.7444220,9.7971087,9.2982922,23.83
20,5.7447910,9.7958498,9.2880096,23.84
21,5.7443037,9.7975121,9.2782383,23.84
22,5.7444439,9.7970343,9.2686577,23.82
23,5.7445211,9.7967710,9.2616711,23.88
24,5.7446280,9.7964067,9.2541275,23.84
25,5.7445240,9.7967615,9.2422228,23.86
26,5.7445302,9.7967396,9.2275620,23.87
27,5.7445207,9.7967720,9.2155199,23.82
28,5.7441387,9.7980747,9.2028027,23.81
29,5.7446604,9.7962952,9.1941843,23.79
30,5.7444286,9.7970867,9.1852884,23.78
31,5.7446289,9.7964029,9.1793652,23.82
32,5.7445006,9.7968407,9.1699352,23.74
