Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433538,9.8007526,9.5466509,26.20
2,5.7489438,9.7817030,9.6183710,26.13
3,5.7429171,9.8022442,9.6205912,26.19
4,5.7408791,9.8092051,9.5429783,26.21
5,5.7487612,9.7823248,9.5284843,26.21
6,5.7449918,9.7951651,9.5170403,26.24
7,5.7411156,9.8083963,9.5011320,26.22
8,5.7452254,9.7943687,9.4877357,26.24
9,5.7485943,9.7828922,9.5642691,26.19
10,5.7411613,9.8082409,9.5513172,26.16
11,5.7428107,9.8026075,9.4676371,26.11
12,5.7485285,9.7831163,9.4634504,26.12
13,5.7445536,9.7966604,9.4510908,26.04
14,5.7406321,9.8100491,9.4295149,26.10
15,5.7469678,9.7884302,9.4379168,26.07
16,5.7474880,9.7866583,9.5023184,26.04
17,5.7405725,9.8102531,9.4748459,26.00
18,5.7443085,9.7974958,9.3899918,26.05
19,5.7478323,9.7854862,9.3967686,25.98
20,5.7442360,9.7977428,9.3861170,25.97
21,5.7405849,9.8102102,9.3599110,25.98
22,5.7489014,9.7818470,9.3871737,26.00
23,5.7459698,9.7918320,9.4393806,25.98
24,5.7403169,9.8111267,9.3937702,26.02
25,5.7464905,9.7900572,9.3297739,26.00
26,5.7464771,9.7901020,9.3345842,25.98
27,5.7439718,9.7986450,9.3235712,25.97
28,5.7409148,9.8090820,9.2944098,25.94
29,5.7495174,9.7797518,9.3461237,25.99
30,5.7449312,9.7953720,9.3777514,25.99
31,5.7397795,9.8129635,9.3229036,26.02
32,5.7479906,9.7849474,9.2724161,26.03
