Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440500,9.7983780,9.5432863,25.04
2,5.7488260,9.7821045,9.6170130,25.15
3,5.7421870,9.8047371,9.6112232,25.20
4,5.7412777,9.8078423,9.5288687,25.25
5,5.7489347,9.7817345,9.5193796,25.29
6,5.7448916,9.7955074,9.5058527,25.28
7,5.7410622,9.8085794,9.4873991,25.33
8,5.7457390,9.7926178,9.4791403,25.31
9,5.7484627,9.7833405,9.5526571,25.33
10,5.7407556,9.8096266,9.5319958,25.33
11,5.7433767,9.8006754,9.4448147,25.30
12,5.7481613,9.7843666,9.4392643,25.25
13,5.7444315,9.7970762,9.4266863,25.28
14,5.7404079,9.8108149,9.3997726,25.27
15,5.7477522,9.7857599,9.4133816,25.29
16,5.7468677,9.7887716,9.4705200,25.30
17,5.7404032,9.8108311,9.4389744,25.28
18,5.7450953,9.7948132,9.3605528,25.35
19,5.7472053,9.7876225,9.3643627,25.37
20,5.7440052,9.7985306,9.3539286,25.45
21,5.7408285,9.8093777,9.3258209,25.47
22,5.7488260,9.7821045,9.3605642,25.48
23,5.7453136,9.7940683,9.4062014,25.49
24,5.7400599,9.8120050,9.3547258,25.50
25,5.7468457,9.7888460,9.2976103,25.50
26,5.7463694,9.7904701,9.2988167,25.41
27,5.7433014,9.8009319,9.2838392,25.37
28,5.7408051,9.8094568,9.2519016,25.31
29,5.7493076,9.7804651,9.3072977,25.28
30,5.7444582,9.7969856,9.3272219,25.27
31,5.7397022,9.8132277,9.2633152,25.27
32,5.7477012,9.7859335,9.2054758,25.27
