Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444305,9.7970800,9.4736404,22.65
2,5.7443867,9.7972288,9.4645271,22.62
3,5.7442427,9.7977200,9.4525652,22.60
4,5.7444668,9.7969561,9.4424372,22.59
5,5.7442069,9.7978420,9.4319086,22.57
6,5.7443790,9.7972555,9.4226675,22.58
7,5.7442570,9.7976713,9.4140673,22.55
8,5.7445049,9.7968264,9.4033461,22.57
9,5.7442207,9.7977953,9.3945408,22.57
10,5.7441406,9.7980680,9.3820963,22.56
11,5.7442536,9.7976828,9.3714085,22.52
12,5.7443495,9.7973566,9.3606453,22.56
13,5.7444267,9.7970924,9.3526545,22.52
14,5.7443590,9.7973232,9.3425665,22.53
15,5.7443113,9.7974863,9.3321276,22.52
16,5.7442460,9.7977095,9.3221912,22.51
17,5.7443910,9.7972145,9.3096218,22.42
18,5.7441940,9.7978859,9.2987566,22.43
19,5.7442636,9.7976484,9.2890701,22.41
20,5.7445455,9.7966881,9.2826004,22.46
21,5.7444515,9.7970085,9.2721338,22.44
22,5.7444887,9.7968807,9.2635489,22.45
23,5.7442322,9.7977562,9.2539902,22.45
24,5.7444048,9.7971678,9.2426691,22.49
25,5.7443604,9.7973185,9.2327461,22.45
26,5.7442608,9.7976589,9.2234735,22.48
27,5.7444820,9.7969036,9.2161083,22.49
28,5.7444677,9.7969522,9.2054672,22.48
29,5.7443357,9.7974033,9.1973829,22.44
30,5.7441101,9.7981730,9.1866140,22.41
31,5.7444963,9.7968550,9.1753569,22.49
32,5.7442026,9.7978573,9.1654825,22.51
