Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7449183,9.7954159,9.4629498,25.20
2,5.7448235,9.7957401,9.4524345,25.17
3,5.7446775,9.7962370,9.4441881,25.21
4,5.7448997,9.7954798,9.4368219,25.20
5,5.7449017,9.7954731,9.4289865,25.17
6,5.7448955,9.7954941,9.4197178,25.10
7,5.7446012,9.7964973,9.4117594,25.09
8,5.7450619,9.7949266,9.4016781,25.11
9,5.7446966,9.7961721,9.3916693,25.12
10,5.7447405,9.7960224,9.3822365,25.13
11,5.7451134,9.7947512,9.3797731,25.09
12,5.7450614,9.7949286,9.3716116,25.08
13,5.7451687,9.7945623,9.3670483,25.06
14,5.7446775,9.7962370,9.3582811,25.03
15,5.7449870,9.7951822,9.3482666,25.08
16,5.7445507,9.7966700,9.3391371,25.08
17,5.7446547,9.7963152,9.3315620,25.08
18,5.7448425,9.7956743,9.3253260,25.15
19,5.7446346,9.7963839,9.3168621,25.14
20,5.7444987,9.7968473,9.3085604,25.20
21,5.7444382,9.7970533,9.2969160,25.30
22,5.7446928,9.7961845,9.2863207,25.36
23,5.7445197,9.7967758,9.2753572,25.33
24,5.7443810,9.7972488,9.2645931,25.28
25,5.7448244,9.7957363,9.2575712,25.31
26,5.7447023,9.7961531,9.2484789,25.34
27,5.7444525,9.7970047,9.2400379,25.39
28,5.7446146,9.7964516,9.2272940,25.40
29,5.7444963,9.7968550,9.2188320,25.44
30,5.7443047,9.7975092,9.2085247,25.52
31,5.7446213,9.7964287,9.2000999,25.57
32,5.7446842,9.7962141,9.1942825,25.54
