Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7456360,9.7929688,9.5369196,21.53
2,5.7472200,9.7875719,9.5424070,21.56
3,5.7425890,9.8033648,9.5289402,21.56
4,5.7395411,9.8137789,9.4901218,21.58
5,5.7519875,9.7713537,9.5615549,21.54
6,5.7459154,9.7920170,9.6110458,21.57
7,5.7361355,9.8254356,9.5405130,21.52
8,5.7471957,9.7876539,9.4604311,21.50
9,5.7468281,9.7889071,9.4667816,21.51
10,5.7417154,9.8063469,9.4480562,21.48
11,5.7412186,9.8080444,9.4083824,21.45
12,5.7524300,9.7698507,9.5069361,21.44
13,5.7428379,9.8025141,9.5291147,21.49
14,5.7364187,9.8244648,9.4382734,21.48
15,5.7489061,9.7818308,9.3932171,21.47
16,5.7457609,9.7925434,9.3866453,21.49
17,5.7412682,9.8078756,9.3610897,21.51
18,5.7426639,9.8031082,9.3366451,21.55
19,5.7523632,9.7700777,9.4430609,21.56
20,5.7402482,9.8113613,9.4372559,21.58
21,5.7380381,9.8189201,9.3389091,21.61
22,5.7495594,9.7796087,9.3055754,21.57
23,5.7449250,9.7953930,9.3011589,21.60
24,5.7395701,9.8136797,9.2751188,21.56
25,5.7471409,9.7878408,9.2681847,21.48
26,5.7505341,9.7762938,9.3702202,21.43
27,5.7388229,9.8162346,9.3430061,21.41
28,5.7403669,9.8109550,9.2391949,21.38
29,5.7494001,9.7801504,9.2310371,21.37
30,5.7439547,9.7987032,9.2227736,21.36
31,5.7391272,9.8151951,9.1971531,21.32
32,5.7494555,9.7799625,9.2188387,21.24
