Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433338,9.8008213,9.5210085,14.66
2,5.7444296,9.7970829,9.5510921,14.65
3,5.7425308,9.8035622,9.5429707,14.63
4,5.7426381,9.8031969,9.4886732,14.65
5,5.7460241,9.7916460,9.4770117,14.66
6,5.7435980,9.7999201,9.4708786,14.64
7,5.7408600,9.8092699,9.4487228,14.69
8,5.7441154,9.7981548,9.4408693,14.72
9,5.7442489,9.7976990,9.4692726,14.70
10,5.7419577,9.8055201,9.4479465,14.65
11,5.7432880,9.8009777,9.3962412,14.67
12,5.7455444,9.7932806,9.3900642,14.64
13,5.7426867,9.8030310,9.3751049,14.71
14,5.7412081,9.8080807,9.3529816,14.67
15,5.7448034,9.7958078,9.3609352,14.68
16,5.7440987,9.7982121,9.3813248,14.69
17,5.7416248,9.8066568,9.3518496,14.65
18,5.7440538,9.7983646,9.3098593,14.64
19,5.7455702,9.7931929,9.3068447,14.63
20,5.7416191,9.8066769,9.2900810,14.61
21,5.7417407,9.8062611,9.2667141,14.63
22,5.7455053,9.7934151,9.2818985,14.65
23,5.7435751,9.7999983,9.2944679,14.64
24,5.7417059,9.8063803,9.2580385,14.67
25,5.7450776,9.7948732,9.2288322,14.60
26,5.7452793,9.7941847,9.2226486,14.58
27,5.7410460,9.8086348,9.2035246,14.63
28,5.7423725,9.8041029,9.1879463,14.60
29,5.7453718,9.7938700,9.2092514,14.59
30,5.7430229,9.8018827,9.2092772,14.57
31,5.7421732,9.8047838,9.1620131,14.59
32,5.7457218,9.7926769,9.1407118,14.57
