Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7451487,9.7946310,9.5036688,20.12
2,5.7463050,9.7906885,9.5033922,20.13
3,5.7422409,9.8045521,9.4884052,20.14
4,5.7428188,9.8025789,9.4652948,20.13
5,5.7459850,9.7917795,9.4890471,20.11
6,5.7440100,9.7985144,9.4975967,20.16
7,5.7427058,9.8029652,9.4601841,20.07
8,5.7458882,9.7921095,9.4302988,20.13
9,5.7457538,9.7925673,9.4290972,20.10
10,5.7418566,9.8058653,9.4110174,20.10
11,5.7436638,9.7996950,9.3976440,20.10
12,5.7456460,9.7929354,9.4229975,20.06
13,5.7436080,9.7998857,9.4227419,20.10
14,5.7426844,9.8030386,9.3762569,20.10
15,5.7466741,9.7894316,9.3547812,20.13
16,5.7446947,9.7961788,9.3535585,20.13
17,5.7415867,9.8067875,9.3309555,20.12
18,5.7445865,9.7965479,9.3218517,20.11
19,5.7451053,9.7947788,9.3513584,20.17
20,5.7431526,9.8014393,9.3436041,20.16
21,5.7433095,9.8009043,9.2931452,20.16
22,5.7467794,9.7890730,9.2844610,20.18
23,5.7441707,9.7979660,9.2780075,20.19
24,5.7413416,9.8076248,9.2550726,20.22
25,5.7451725,9.7945490,9.2541733,20.20
26,5.7450123,9.7950954,9.2826023,20.20
27,5.7430725,9.8017130,9.2624512,20.19
28,5.7438598,9.7990274,9.2156248,20.24
29,5.7465649,9.7898035,9.2156448,20.14
30,5.7432766,9.8010168,9.2032118,20.14
31,5.7418718,9.8058128,9.1796255,20.20
32,5.7455831,9.7931490,9.1935081,20.13
