Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444954,9.7968588,9.4826107,19.14
2,5.7463684,9.7904730,9.4799309,19.14
3,5.7425904,9.8033590,9.4654064,19.10
4,5.7428684,9.8024101,9.4386578,19.05
5,5.7454085,9.7937441,9.4516172,19.11
6,5.7440948,9.7982244,9.4585915,19.03
7,5.7426314,9.8032198,9.4290485,19.05
8,5.7454457,9.7936182,9.3940048,19.01
9,5.7462039,9.7910337,9.3914032,18.98
10,5.7420573,9.8051796,9.3692694,18.95
11,5.7433548,9.8007498,9.3514814,18.96
12,5.7457790,9.7924814,9.3712769,18.92
13,5.7440634,9.7983322,9.3735552,18.94
14,5.7427487,9.8028183,9.3346767,18.89
15,5.7455397,9.7932978,9.3080349,18.90
16,5.7456522,9.7929144,9.3067293,18.93
17,5.7418442,9.8059072,9.2818565,19.01
18,5.7438660,9.7990055,9.2716789,19.05
19,5.7452860,9.7941628,9.2947950,19.07
20,5.7436104,9.7998772,9.2888460,19.13
21,5.7428951,9.8023186,9.2444172,19.16
22,5.7463307,9.7906008,9.2264853,19.13
23,5.7445927,9.7965260,9.2258673,19.11
24,5.7417293,9.8063002,9.2016315,19.15
25,5.7448330,9.7957067,9.1928139,19.14
26,5.7446103,9.7964668,9.2179747,19.15
27,5.7434306,9.8004913,9.2049847,19.13
28,5.7430153,9.8019085,9.1544609,19.10
29,5.7464108,9.7903290,9.1414919,19.09
30,5.7436242,9.7998304,9.1360531,19.10
31,5.7418728,9.8058100,9.1111240,19.09
32,5.7454438,9.7936239,9.1134367,19.05
