Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444801,9.7969103,9.5216789,22.52
2,5.7460785,9.7914610,9.5531197,22.52
3,5.7435489,9.8000870,9.5523157,22.52
4,5.7429881,9.8020020,9.5038013,22.51
5,5.7473888,9.7869968,9.4869499,22.50
6,5.7447071,9.7961359,9.4868984,22.48
7,5.7416458,9.8065853,9.4646816,22.50
8,5.7450047,9.7951212,9.4572353,22.49
9,5.7457986,9.7924147,9.4960995,22.48
10,5.7430887,9.8016586,9.4833279,22.48
11,5.7437224,9.7994947,9.4308338,22.49
12,5.7472401,9.7875032,9.4307165,22.49
13,5.7442474,9.7977047,9.4201612,22.47
14,5.7414236,9.8073444,9.3970556,22.50
15,5.7457809,9.7924747,9.4045038,22.49
16,5.7453575,9.7939186,9.4348125,22.53
17,5.7429047,9.8022871,9.4126301,22.52
18,5.7442307,9.7977610,9.3643646,22.54
19,5.7470341,9.7882051,9.3680840,22.55
20,5.7435188,9.8001909,9.3531942,22.55
21,5.7419176,9.8056564,9.3284521,22.56
22,5.7457852,9.7924604,9.3478537,22.56
23,5.7448292,9.7957201,9.3685455,22.61
24,5.7423916,9.8040380,9.3383627,22.58
25,5.7453671,9.7938862,9.2978630,22.58
26,5.7467632,9.7891273,9.2988272,22.56
27,5.7424173,9.8039503,9.2842627,22.56
28,5.7427664,9.8027582,9.2619667,22.54
29,5.7463074,9.7906809,9.2880449,22.56
30,5.7441754,9.7979498,9.2991533,22.54
31,5.7426281,9.8032303,9.2621861,22.54
32,5.7463217,9.7906322,9.2299671,22.54
