Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443810,9.7972488,9.5031404,18.80
2,5.7472744,9.7873869,9.5055418,18.81
3,5.7437220,9.7994976,9.4926348,18.83
4,5.7412195,9.8080416,9.4657001,18.87
5,5.7475433,9.7864704,9.4954195,18.89
6,5.7450633,9.7949219,9.5356474,18.88
7,5.7406797,9.8098860,9.4868279,18.84
8,5.7464943,9.7900438,9.4357977,18.85
9,5.7459564,9.7918768,9.4344406,18.78
10,5.7430348,9.8018417,9.4244070,18.80
11,5.7418690,9.8058224,9.3986206,18.82
12,5.7482090,9.7842045,9.4414721,18.87
13,5.7438354,9.7991095,9.4659138,18.85
14,5.7408156,9.8094215,9.4080439,18.90
15,5.7475700,9.7863798,9.3682747,18.88
16,5.7450881,9.7948370,9.3680525,18.92
17,5.7416286,9.8066435,9.3529415,18.94
18,5.7440882,9.7982473,9.3357258,18.93
19,5.7476702,9.7860384,9.3896284,18.90
20,5.7422285,9.8045950,9.3934727,18.88
21,5.7420092,9.8053446,9.3251085,18.87
22,5.7482042,9.7842197,9.3111830,18.89
23,5.7443628,9.7973108,9.3012295,18.85
24,5.7411451,9.8082952,9.2832031,18.82
25,5.7451463,9.7946386,9.2735796,18.86
26,5.7475662,9.7863922,9.3307924,18.86
27,5.7412901,9.8078003,9.3182135,18.88
28,5.7433019,9.8009310,9.2492924,18.93
29,5.7476807,9.7860031,9.2482204,18.88
30,5.7444420,9.7970400,9.2347622,18.89
31,5.7405648,9.8102789,9.2107449,18.91
32,5.7461338,9.7912731,9.2219305,18.91
