Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444358,9.7970619,9.5095158,24.04
2,5.7454967,9.7934437,9.5287027,24.15
3,5.7440381,9.7984190,9.5218410,24.04
4,5.7436500,9.7997427,9.4823914,24.06
5,5.7460089,9.7916985,9.4709606,24.00
6,5.7444668,9.7969561,9.4700556,24.05
7,5.7429085,9.8022738,9.4485502,24.03
8,5.7452812,9.7941780,9.4437456,24.03
9,5.7449651,9.7952566,9.4671688,24.04
10,5.7434254,9.8005095,9.4533691,24.09
11,5.7444344,9.7970667,9.4158659,24.10
12,5.7459812,9.7917919,9.4060879,24.10
13,5.7437611,9.7993631,9.4010487,24.11
14,5.7432227,9.8012009,9.3824043,24.11
15,5.7455521,9.7932549,9.3834066,24.12
16,5.7447767,9.7958994,9.4014149,24.04
17,5.7432041,9.8012638,9.3818827,24.08
18,5.7451515,9.7946205,9.3494301,24.05
19,5.7460651,9.7915068,9.3430490,24.00
20,5.7432051,9.8012609,9.3323202,24.01
21,5.7435198,9.8001871,9.3160610,24.02
22,5.7454567,9.7935801,9.3280506,24.03
23,5.7446060,9.7964811,9.3354683,24.07
24,5.7431808,9.8013439,9.3086443,24.03
25,5.7454047,9.7937574,9.2831411,24.06
26,5.7459412,9.7919292,9.2779579,24.04
27,5.7428904,9.8023348,9.2616825,24.07
28,5.7436080,9.7998857,9.2499914,24.00
29,5.7458315,9.7923031,9.2658176,24.03
30,5.7442136,9.7978201,9.2671432,24.03
31,5.7434320,9.8004856,9.2321262,24.02
32,5.7454643,9.7935543,9.2151203,24.03
