Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442212,9.7977934,9.4747286,21.09
2,5.7442570,9.7976713,9.4651480,21.09
3,5.7443485,9.7973595,9.4571600,21.15
4,5.7440858,9.7982559,9.4470444,21.11
5,5.7442703,9.7976265,9.4362898,21.13
6,5.7442946,9.7975435,9.4249229,21.12
7,5.7440138,9.7985010,9.4123774,21.13
8,5.7443619,9.7973137,9.4013815,21.08
9,5.7441530,9.7980261,9.3915300,21.09
10,5.7442169,9.7978077,9.3816919,21.09
11,5.7440090,9.7985172,9.3698072,21.10
12,5.7442102,9.7978306,9.3583145,21.10
13,5.7441621,9.7979956,9.3447332,21.11
14,5.7443056,9.7975063,9.3316898,21.12
15,5.7442236,9.7977858,9.3201342,21.14
16,5.7444801,9.7969103,9.3099518,21.12
17,5.7444344,9.7970667,9.3002548,21.09
18,5.7441030,9.7981968,9.2904882,21.07
19,5.7440982,9.7982130,9.2791233,21.09
20,5.7441053,9.7981892,9.2671804,21.07
21,5.7441139,9.7981596,9.2547684,21.08
22,5.7443767,9.7972631,9.2443247,21.12
23,5.7440796,9.7982769,9.2353592,21.11
24,5.7441549,9.7980204,9.2250805,21.13
25,5.7442207,9.7977953,9.2135468,21.14
26,5.7442694,9.7976294,9.2021027,21.14
27,5.7441082,9.7981796,9.1901207,21.13
28,5.7441292,9.7981081,9.1788597,21.10
29,5.7441969,9.7978764,9.1683407,21.07
30,5.7442474,9.7977047,9.1592855,21.10
31,5.7442665,9.7976389,9.1494265,21.05
32,5.7440767,9.7982864,9.1391506,21.06
