Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446680,9.7962694,9.4912014,20.16
2,5.7445903,9.7965345,9.4799967,20.14
3,5.7438974,9.7988987,9.4673929,20.12
4,5.7436514,9.7997379,9.4580240,20.15
5,5.7446384,9.7963705,9.4546280,20.14
6,5.7440991,9.7982101,9.4611311,20.14
7,5.7435875,9.7999554,9.4320965,20.07
8,5.7446184,9.7964382,9.4181290,20.21
9,5.7444124,9.7971411,9.4050312,20.18
10,5.7436800,9.7996397,9.3934927,20.20
11,5.7436037,9.7999001,9.3860025,20.21
12,5.7450633,9.7949219,9.3861542,20.22
13,5.7436929,9.7995958,9.3869114,20.23
14,5.7437348,9.7994537,9.3554926,20.23
15,5.7448535,9.7956371,9.3451099,20.25
16,5.7442102,9.7978306,9.3311777,20.26
17,5.7434454,9.8004408,9.3209467,20.29
18,5.7438579,9.7990332,9.3143778,20.27
19,5.7451191,9.7947321,9.3175240,20.31
20,5.7433453,9.8007822,9.3102169,20.31
21,5.7439470,9.7987289,9.2818966,20.30
22,5.7449517,9.7953024,9.2713223,20.26
23,5.7441168,9.7981501,9.2569113,20.28
24,5.7433348,9.8008184,9.2472115,20.28
25,5.7442460,9.7977095,9.2392225,20.28
26,5.7449799,9.7952061,9.2490282,20.25
27,5.7431345,9.8015022,9.2333698,20.27
28,5.7442551,9.7976780,9.2099810,20.27
29,5.7448463,9.7956619,9.1992416,20.27
30,5.7440119,9.7985077,9.1854172,20.24
31,5.7433367,9.8008118,9.1744032,20.25
32,5.7444534,9.7970018,9.1665831,20.26
