Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446041,9.7964878,9.4796867,29.08
2,5.7450662,9.7949114,9.4805403,29.11
3,5.7442760,9.7976065,9.4715080,29.03
4,5.7445083,9.7968149,9.4497900,29.11
5,5.7451491,9.7946291,9.4397068,29.10
6,5.7444191,9.7971182,9.4270744,29.07
7,5.7440214,9.7984753,9.4194651,29.02
8,5.7448463,9.7956619,9.4128971,28.97
9,5.7449083,9.7954502,9.4172592,28.96
10,5.7441201,9.7981386,9.4014750,28.96
11,5.7447062,9.7961397,9.3831329,28.93
12,5.7449541,9.7952938,9.3718586,28.94
13,5.7443318,9.7974157,9.3595409,28.92
14,5.7440825,9.7982674,9.3511858,28.95
15,5.7448416,9.7956772,9.3459225,28.98
16,5.7448254,9.7957335,9.3511763,28.89
17,5.7443194,9.7974586,9.3312883,28.94
18,5.7446756,9.7962437,9.3133907,28.95
19,5.7449021,9.7954712,9.3024549,28.97
20,5.7441983,9.7978716,9.2909899,29.02
21,5.7442589,9.7976656,9.2828484,29.06
22,5.7447410,9.7960205,9.2800303,29.18
23,5.7445946,9.7965202,9.2830677,29.26
24,5.7444706,9.7969427,9.2604780,29.42
25,5.7447538,9.7959766,9.2470188,29.47
26,5.7448063,9.7957983,9.2345543,29.57
27,5.7441044,9.7981920,9.2239838,29.53
28,5.7443972,9.7971935,9.2161684,29.61
29,5.7447848,9.7958717,9.2156792,29.69
30,5.7443061,9.7975035,9.2132320,29.80
31,5.7442789,9.7975969,9.1900492,29.92
32,5.7449975,9.7951460,9.1783638,29.97
