Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447491,9.7959938,9.4796162,29.49
2,5.7450433,9.7949896,9.4801779,29.47
3,5.7443419,9.7973814,9.4758301,29.51
4,5.7443409,9.7973852,9.4525137,29.53
5,5.7451534,9.7946138,9.4390593,29.53
6,5.7448506,9.7956467,9.4291048,29.52
7,5.7441959,9.7978802,9.4192514,29.53
8,5.7444963,9.7968550,9.4125261,29.54
9,5.7451315,9.7946892,9.4126387,29.50
10,5.7444777,9.7969179,9.4053793,29.50
11,5.7447591,9.7959595,9.3848734,29.54
12,5.7454147,9.7937231,9.3738270,29.52
13,5.7446365,9.7963772,9.3633080,29.52
14,5.7442040,9.7978516,9.3549509,29.48
15,5.7448292,9.7957201,9.3474731,29.44
16,5.7450705,9.7948971,9.3510437,29.45
17,5.7445540,9.7966576,9.3376350,29.45
18,5.7449822,9.7951984,9.3168192,29.51
19,5.7452636,9.7942390,9.3059511,29.45
20,5.7444401,9.7970467,9.2927465,29.37
21,5.7444539,9.7969999,9.2846279,29.33
22,5.7450953,9.7948132,9.2810297,29.33
23,5.7451181,9.7947350,9.2856321,29.27
24,5.7446237,9.7964211,9.2691078,29.25
25,5.7449207,9.7954082,9.2504511,29.27
26,5.7451820,9.7945166,9.2390099,29.29
27,5.7445965,9.7965136,9.2282324,29.31
28,5.7445593,9.7966404,9.2205439,29.37
29,5.7451000,9.7947960,9.2164497,29.32
30,5.7448359,9.7956972,9.2210569,29.34
31,5.7446322,9.7963915,9.2010918,29.40
32,5.7448864,9.7955246,9.1855860,29.40
