Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437611,9.7993631,9.4932966,15.51
2,5.7442684,9.7976322,9.5090771,15.46
3,5.7429037,9.8022900,9.4971886,15.49
4,5.7432661,9.8010530,9.4600220,15.47
5,5.7447138,9.7961130,9.4464149,15.52
6,5.7434282,9.8004990,9.4370584,15.50
7,5.7426558,9.8031359,9.4225092,15.49
8,5.7445383,9.7967119,9.4134827,15.45
9,5.7438884,9.7989292,9.4292955,15.46
10,5.7425733,9.8034182,9.4136038,15.45
11,5.7442303,9.7977629,9.3801870,15.49
12,5.7444272,9.7970905,9.3664875,15.44
13,5.7432289,9.8011789,9.3562460,15.46
14,5.7427530,9.8028040,9.3423977,15.46
15,5.7445154,9.7967901,9.3451471,15.44
16,5.7436604,9.7997074,9.3531380,15.43
17,5.7423677,9.8041191,9.3287592,15.44
18,5.7446504,9.7963295,9.3022366,15.45
19,5.7440805,9.7982740,9.2900276,15.51
20,5.7429838,9.8020163,9.2761278,15.47
21,5.7424536,9.8038263,9.2646770,15.48
22,5.7448015,9.7958145,9.2736187,15.50
23,5.7436686,9.7996798,9.2720098,15.53
24,5.7427816,9.8027067,9.2386112,15.52
25,5.7444935,9.7968645,9.2227192,15.51
26,5.7440233,9.7984686,9.2106419,15.53
27,5.7428322,9.8025341,9.1954021,15.55
28,5.7428446,9.8024912,9.1859236,15.50
29,5.7448330,9.7957067,9.1984949,15.57
30,5.7434788,9.8003263,9.1910439,15.58
31,5.7426901,9.8030186,9.1545706,15.55
32,5.7446384,9.7963705,9.1442995,15.50
