Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446156,9.7964487,9.4937000,23.83
2,5.7443423,9.7973804,9.4831181,23.82
3,5.7444987,9.7968473,9.4734869,23.83
4,5.7444115,9.7971449,9.4649620,23.81
5,5.7444839,9.7968979,9.4535370,23.83
6,5.7444372,9.7970572,9.4450350,23.82
7,5.7443380,9.7973948,9.4329071,23.83
8,5.7445006,9.7968407,9.4229202,23.87
9,5.7443781,9.7972584,9.4118462,23.83
10,5.7445283,9.7967463,9.4029188,23.85
11,5.7442741,9.7976131,9.3931932,23.83
12,5.7443733,9.7972746,9.3812933,23.78
13,5.7444010,9.7971811,9.3720732,23.83
14,5.7443714,9.7972813,9.3590393,23.84
15,5.7444277,9.7970896,9.3478746,23.86
16,5.7443509,9.7973509,9.3381901,23.84
17,5.7446594,9.7962990,9.3306646,23.94
18,5.7443266,9.7974348,9.3196812,23.88
19,5.7444968,9.7968531,9.3094263,23.82
20,5.7443514,9.7973499,9.2997046,23.81
21,5.7444525,9.7970047,9.2881641,23.74
22,5.7443810,9.7972488,9.2782431,23.81
23,5.7442360,9.7977428,9.2691145,23.82
24,5.7445045,9.7968273,9.2619858,23.83
25,5.7443032,9.7975140,9.2501907,23.84
26,5.7444081,9.7971563,9.2403250,23.83
27,5.7443504,9.7973528,9.2292509,23.88
28,5.7446785,9.7962341,9.2190104,23.83
29,5.7443624,9.7973127,9.2087641,23.83
30,5.7442474,9.7977047,9.1987019,23.84
31,5.7445793,9.7965727,9.1918364,23.87
32,5.7443104,9.7974892,9.1809320,23.81
