Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441845,9.7979193,9.4652700,27.21
2,5.7447400,9.7960243,9.4629593,27.18
3,5.7442179,9.7978048,9.4578781,27.18
4,5.7442894,9.7975607,9.4373903,27.17
5,5.7450829,9.7948551,9.4262505,27.18
6,5.7446661,9.7962761,9.4134684,27.25
7,5.7440763,9.7982883,9.4054127,27.30
8,5.7447004,9.7961597,9.3995733,27.27
9,5.7449880,9.7951784,9.3987303,27.26
10,5.7441597,9.7980032,9.3899822,27.20
11,5.7445154,9.7967901,9.3713179,27.26
12,5.7451162,9.7947416,9.3590746,27.33
13,5.7445059,9.7968225,9.3458328,27.37
14,5.7438550,9.7990427,9.3369455,27.43
15,5.7447205,9.7960911,9.3305817,27.44
16,5.7449780,9.7952127,9.3324556,27.50
17,5.7441149,9.7981558,9.3180599,27.53
18,5.7445722,9.7965965,9.3011618,27.59
19,5.7448978,9.7954865,9.2883120,27.64
20,5.7441545,9.7980213,9.2757721,27.69
21,5.7439852,9.7985992,9.2677317,27.76
22,5.7446823,9.7962208,9.2615967,27.80
23,5.7446766,9.7962408,9.2653265,27.88
24,5.7441683,9.7979736,9.2476225,27.94
25,5.7446709,9.7962599,9.2303391,27.97
26,5.7448359,9.7956972,9.2204094,28.03
27,5.7441387,9.7980747,9.2091322,28.06
28,5.7442102,9.7978306,9.2000875,28.11
29,5.7448702,9.7955809,9.1953974,28.16
30,5.7445202,9.7967739,9.1976490,28.10
31,5.7442350,9.7977467,9.1765137,28.11
32,5.7447510,9.7959871,9.1622133,28.13
