Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447252,9.7960749,9.5128632,18.32
2,5.7465391,9.7898912,9.5105038,18.33
3,5.7431698,9.8013811,9.4996138,18.30
4,5.7410498,9.8086214,9.4706497,18.34
5,5.7479973,9.7849245,9.5061340,18.27
6,5.7442942,9.7975445,9.5385237,18.31
7,5.7402401,9.8113890,9.4824715,18.31
8,5.7470970,9.7879906,9.4381475,18.23
9,5.7452536,9.7942724,9.4377251,18.30
10,5.7420740,9.8051224,9.4231253,18.30
11,5.7429647,9.8020811,9.4027233,18.27
12,5.7475185,9.7865553,9.4509888,18.27
13,5.7428322,9.8025341,9.4623880,18.31
14,5.7412047,9.8080921,9.4002304,18.27
15,5.7473574,9.7871037,9.3688593,18.28
16,5.7445984,9.7965078,9.3648777,18.28
17,5.7410860,9.8084974,9.3472986,18.28
18,5.7442770,9.7976036,9.3322353,18.29
19,5.7473764,9.7870388,9.3876200,18.22
20,5.7413712,9.8075237,9.3840637,18.27
21,5.7424412,9.8038692,9.3116369,18.22
22,5.7477627,9.7857237,9.3047142,18.30
23,5.7440305,9.7984438,9.2920694,18.29
24,5.7406864,9.8098631,9.2678585,18.27
25,5.7450857,9.7948446,9.2705364,18.29
26,5.7470312,9.7882147,9.3230019,18.28
27,5.7409983,9.8087978,9.2961750,18.25
28,5.7435355,9.8001337,9.2284260,18.22
29,5.7472010,9.7876368,9.2307053,18.21
30,5.7439394,9.7987547,9.2167988,18.19
31,5.7402906,9.8112164,9.1912737,18.16
32,5.7466316,9.7895765,9.2100916,18.12
