Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446413,9.7963600,9.5128927,22.00
2,5.7458792,9.7921400,9.5469303,22.02
3,5.7431989,9.8012829,9.5413361,22.02
4,5.7430830,9.8016777,9.4893208,21.98
5,5.7473187,9.7872353,9.4780912,21.97
6,5.7444868,9.7968874,9.4738522,21.96
7,5.7414875,9.8071260,9.4504414,21.95
8,5.7452226,9.7943783,9.4458895,21.96
9,5.7457371,9.7926245,9.4850063,21.94
10,5.7428598,9.8024397,9.4685669,21.95
11,5.7437825,9.7992907,9.4133177,21.98
12,5.7472095,9.7876072,9.4174385,21.93
13,5.7440052,9.7985306,9.4038391,21.97
14,5.7413292,9.8076668,9.3787928,21.94
15,5.7459226,9.7919922,9.3920994,21.95
16,5.7452021,9.7944479,9.4195547,21.95
17,5.7425766,9.8034067,9.3935499,21.97
18,5.7445784,9.7965755,9.3473816,21.97
19,5.7470026,9.7883120,9.3501625,21.99
20,5.7432165,9.8012218,9.3345747,21.97
21,5.7420864,9.8050804,9.3105268,21.98
22,5.7459459,9.7919130,9.3328571,22.01
23,5.7446966,9.7961721,9.3517990,21.97
24,5.7423086,9.8043213,9.3189535,22.00
25,5.7457571,9.7925568,9.2792006,22.03
26,5.7465072,9.7900000,9.2808027,22.04
27,5.7420502,9.8052044,9.2665281,21.99
28,5.7430053,9.8019428,9.2441921,22.01
29,5.7463465,9.7905474,9.2730684,21.97
30,5.7439322,9.7987795,9.2817917,21.99
31,5.7428150,9.8025923,9.2402191,21.97
32,5.7466822,9.7894039,9.2118959,22.00
