Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447309,9.7960548,9.4803934,24.00
2,5.7446289,9.7964029,9.4679766,23.99
3,5.7440205,9.7984781,9.4579554,23.98
4,5.7441692,9.7979708,9.4515495,23.98
5,5.7448111,9.7957811,9.4496546,24.01
6,5.7440476,9.7983856,9.4473028,24.03
7,5.7441893,9.7979021,9.4238043,24.02
8,5.7448320,9.7957106,9.4129448,24.00
9,5.7444639,9.7969656,9.3984070,23.98
10,5.7438803,9.7989569,9.3898582,24.01
11,5.7444019,9.7971773,9.3846350,23.95
12,5.7449293,9.7953787,9.3837080,23.97
13,5.7439222,9.7988138,9.3758011,23.93
14,5.7442465,9.7977076,9.3541088,23.98
15,5.7449298,9.7953768,9.3434629,23.99
16,5.7444124,9.7971411,9.3302040,24.06
17,5.7438660,9.7990055,9.3218784,24.05
18,5.7444992,9.7968454,9.3151636,24.05
19,5.7447958,9.7958336,9.3184404,24.08
20,5.7438269,9.7991390,9.3043995,24.07
21,5.7443442,9.7973738,9.2847767,24.05
22,5.7448654,9.7955961,9.2738876,24.05
23,5.7442551,9.7976780,9.2608709,24.05
24,5.7438936,9.7989111,9.2530146,24.08
25,5.7445712,9.7965994,9.2463112,24.07
26,5.7446542,9.7963161,9.2524195,24.10
27,5.7439651,9.7986670,9.2339535,24.07
28,5.7445459,9.7966862,9.2167768,24.06
29,5.7447085,9.7961311,9.2059126,24.11
30,5.7441006,9.7982054,9.1938906,24.09
31,5.7440720,9.7983027,9.1859016,24.08
32,5.7445650,9.7966204,9.1810160,24.09
