Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440944,9.7982264,9.4749575,19.79
2,5.7441306,9.7981024,9.4642830,19.80
3,5.7441750,9.7979517,9.4533768,19.81
4,5.7443066,9.7975025,9.4454241,19.81
5,5.7441912,9.7978954,9.4350967,19.78
6,5.7441931,9.7978897,9.4246283,19.82
7,5.7440739,9.7982969,9.4138937,19.80
8,5.7441673,9.7979774,9.4011631,19.84
9,5.7441654,9.7979841,9.3910580,19.80
10,5.7441559,9.7980165,9.3808928,19.80
11,5.7442107,9.7978296,9.3732834,19.81
12,5.7441292,9.7981081,9.3625612,19.83
13,5.7441096,9.7981749,9.3525896,19.81
14,5.7440233,9.7984686,9.3412170,19.85
15,5.7441349,9.7980881,9.3292027,19.81
16,5.7441859,9.7979145,9.3190813,19.76
17,5.7442331,9.7977533,9.3091917,19.77
18,5.7442603,9.7976608,9.3009758,19.76
19,5.7441854,9.7979155,9.2900000,19.83
20,5.7441125,9.7981653,9.2796144,19.75
21,5.7440295,9.7984476,9.2672729,19.77
22,5.7441802,9.7979336,9.2551670,19.77
23,5.7441807,9.7979317,9.2446280,19.85
24,5.7442446,9.7977142,9.2353134,19.81
25,5.7441959,9.7978802,9.2263842,19.81
26,5.7441759,9.7979488,9.2160616,19.80
27,5.7441025,9.7981987,9.2058258,19.82
28,5.7440491,9.7983809,9.1928844,19.79
29,5.7441621,9.7979956,9.1820564,19.75
30,5.7441082,9.7981796,9.1711779,19.80
31,5.7442665,9.7976389,9.1625729,19.75
32,5.7441726,9.7979593,9.1528111,19.70
