Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447062,9.7961397,9.4832840,17.63
2,5.7443352,9.7974052,9.4717512,17.61
3,5.7435389,9.8001213,9.4600115,17.69
4,5.7434988,9.8002586,9.4486494,17.63
5,5.7447042,9.7961464,9.4443426,17.70
6,5.7437172,9.7995129,9.4462357,17.70
7,5.7438469,9.7990713,9.4162989,17.78
8,5.7446737,9.7962503,9.4059153,17.72
9,5.7441635,9.7979898,9.3923130,17.71
10,5.7434225,9.8005190,9.3817816,17.74
11,5.7435637,9.8000374,9.3717728,17.69
12,5.7450962,9.7948093,9.3716755,17.76
13,5.7433743,9.8006830,9.3663101,17.74
14,5.7439642,9.7986698,9.3386917,17.83
15,5.7449565,9.7952862,9.3281822,17.72
16,5.7439842,9.7986021,9.3140421,17.73
17,5.7431641,9.8014011,9.3026304,17.75
18,5.7439318,9.7987814,9.2920837,17.72
19,5.7448997,9.7954798,9.2976160,17.66
20,5.7431879,9.8013201,9.2836151,17.70
21,5.7442884,9.7975645,9.2609949,17.69
22,5.7449965,9.7951488,9.2504740,17.68
23,5.7440958,9.7982216,9.2364101,17.64
24,5.7431302,9.8015165,9.2247458,17.66
25,5.7440472,9.7983875,9.2151985,17.70
26,5.7446222,9.7964258,9.2233582,17.71
27,5.7431006,9.8016176,9.2022171,17.77
28,5.7444038,9.7971706,9.1835823,17.81
29,5.7445879,9.7965431,9.1725540,17.84
30,5.7438402,9.7990932,9.1568193,17.89
31,5.7434473,9.8004341,9.1439686,17.90
32,5.7442684,9.7976322,9.1348553,17.87
