Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7451353,9.7946758,9.5046425,18.06
2,5.7454567,9.7935801,9.4972363,18.02
3,5.7428713,9.8024006,9.4823380,18.05
4,5.7431169,9.8015623,9.4700336,18.04
5,5.7455058,9.7934132,9.4854288,18.01
6,5.7439480,9.7987261,9.4865980,18.04
7,5.7431660,9.8013945,9.4523659,18.03
8,5.7450027,9.7951279,9.4328833,18.00
9,5.7451239,9.7947149,9.4270334,18.00
10,5.7427816,9.8027067,9.4087381,18.00
11,5.7434855,9.8003035,9.4008055,18.00
12,5.7453933,9.7937965,9.4160938,18.00
13,5.7437510,9.7993975,9.4128103,18.01
14,5.7430353,9.8018408,9.3731699,18.02
15,5.7453575,9.7939186,9.3597660,17.99
16,5.7445579,9.7966452,9.3539610,17.99
17,5.7427034,9.8029737,9.3347044,18.02
18,5.7443585,9.7973251,9.3268471,18.03
19,5.7448807,9.7955446,9.3472376,18.03
20,5.7435675,9.8000240,9.3374615,18.07
21,5.7434511,9.8004208,9.2978554,18.01
22,5.7454801,9.7935009,9.2864332,18.02
23,5.7437878,9.7992725,9.2810135,18.02
24,5.7427177,9.8029251,9.2631931,18.04
25,5.7451248,9.7947121,9.2586803,18.05
26,5.7443476,9.7973623,9.2795534,18.08
27,5.7428570,9.8024492,9.2633238,18.05
28,5.7445388,9.7967110,9.2254419,18.07
29,5.7454491,9.7936058,9.2159262,18.04
30,5.7431717,9.8013744,9.2069359,18.05
31,5.7431107,9.8015833,9.1910763,18.03
32,5.7450724,9.7948904,9.1975317,18.08
