Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435107,9.8002176,9.4918184,19.94
2,5.7453914,9.7938032,9.5044794,19.90
3,5.7442160,9.7978115,9.5028143,19.95
4,5.7435236,9.8001738,9.4687805,19.95
5,5.7451115,9.7947569,9.4537306,19.93
6,5.7447529,9.7959805,9.4447956,19.92
7,5.7433348,9.8008184,9.4287815,19.96
8,5.7438130,9.7991867,9.4224796,19.95
9,5.7452798,9.7941837,9.4363146,19.96
10,5.7438893,9.7989264,9.4281111,19.97
11,5.7431736,9.8013687,9.3908367,19.94
12,5.7452669,9.7942276,9.3801241,19.97
13,5.7443905,9.7972164,9.3715258,19.95
14,5.7431407,9.8014803,9.3546791,19.96
15,5.7445598,9.7966394,9.3483610,19.93
16,5.7450190,9.7950735,9.3653440,19.93
17,5.7434926,9.8002796,9.3555517,19.97
18,5.7439718,9.7986450,9.3192511,19.95
19,5.7451887,9.7944946,9.3070230,19.92
20,5.7440190,9.7984838,9.2989092,19.96
21,5.7430992,9.8016224,9.2847042,19.98
22,5.7450948,9.7948141,9.2793379,19.94
23,5.7443213,9.7974520,9.2957153,19.98
24,5.7431412,9.8014793,9.2804127,20.00
25,5.7446599,9.7962971,9.2481937,19.93
26,5.7451735,9.7945461,9.2346497,19.95
27,5.7437372,9.7994442,9.2261372,19.99
28,5.7434673,9.8003664,9.2127199,19.94
29,5.7451906,9.7944880,9.2170668,19.91
30,5.7442527,9.7976856,9.2260818,19.92
31,5.7429705,9.8020611,9.2021904,19.94
32,5.7450252,9.7950516,9.1771746,19.93
