Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444677,9.7969522,9.4760227,21.98
2,5.7443790,9.7972555,9.4649324,21.97
3,5.7439442,9.7987385,9.4534912,21.95
4,5.7443528,9.7973442,9.4475422,21.91
5,5.7441664,9.7979803,9.4347620,21.91
6,5.7442765,9.7976046,9.4252892,21.93
7,5.7442741,9.7976131,9.4152384,21.95
8,5.7445974,9.7965107,9.4032030,21.88
9,5.7442651,9.7976446,9.3917837,21.90
10,5.7439823,9.7986088,9.3810959,21.96
11,5.7443285,9.7974281,9.3755465,21.93
12,5.7443275,9.7974310,9.3637552,21.94
13,5.7443748,9.7972698,9.3546429,21.93
14,5.7442384,9.7977352,9.3453369,21.93
15,5.7446423,9.7963572,9.3337803,21.90
16,5.7442012,9.7978621,9.3226671,21.91
17,5.7441015,9.7982025,9.3124962,21.90
18,5.7442570,9.7976713,9.3056479,21.89
19,5.7443371,9.7973986,9.2956362,21.92
20,5.7443914,9.7972126,9.2842064,21.95
21,5.7441635,9.7979898,9.2752504,21.93
22,5.7445579,9.7966452,9.2643414,21.96
23,5.7440944,9.7982264,9.2534189,21.90
24,5.7441583,9.7980080,9.2442484,21.97
25,5.7441740,9.7979546,9.2354498,21.93
26,5.7442160,9.7978115,9.2267027,21.92
27,5.7444181,9.7971220,9.2158318,21.92
28,5.7442989,9.7975292,9.2054119,21.94
29,5.7446356,9.7963800,9.1947374,21.98
30,5.7440052,9.7985306,9.1844740,21.97
31,5.7443380,9.7973948,9.1761408,21.97
32,5.7441368,9.7980814,9.1662350,21.98
