Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447109,9.7961235,9.4725351,26.24
2,5.7448263,9.7957296,9.4668694,26.28
3,5.7445664,9.7966166,9.4614515,26.30
4,5.7446404,9.7963638,9.4452362,26.31
5,5.7451944,9.7944746,9.4348488,26.37
6,5.7447834,9.7958755,9.4231663,26.40
7,5.7443123,9.7974825,9.4144135,26.41
8,5.7448158,9.7957649,9.4085102,26.41
9,5.7450075,9.7951117,9.4048786,26.42
10,5.7445521,9.7966642,9.3959150,26.40
11,5.7447472,9.7959995,9.3794813,26.38
12,5.7450995,9.7947979,9.3680153,26.43
13,5.7446623,9.7962894,9.3557177,26.42
14,5.7442989,9.7975292,9.3461151,26.46
15,5.7447872,9.7958632,9.3392448,26.51
16,5.7449226,9.7954016,9.3379822,26.54
17,5.7445745,9.7965889,9.3242292,26.53
18,5.7446837,9.7962160,9.3092766,26.52
19,5.7449236,9.7953987,9.2989788,26.51
20,5.7444439,9.7970343,9.2868471,26.54
21,5.7441568,9.7980137,9.2774725,26.55
22,5.7447271,9.7960682,9.2707758,26.58
23,5.7446280,9.7964067,9.2702332,26.55
24,5.7444763,9.7969236,9.2538776,26.61
25,5.7447062,9.7961397,9.2395144,26.63
26,5.7447100,9.7961264,9.2289829,26.65
27,5.7442884,9.7975645,9.2184935,26.64
28,5.7442904,9.7975578,9.2089300,26.66
29,5.7446556,9.7963123,9.2033958,26.59
30,5.7445278,9.7967482,9.2012939,26.58
31,5.7444277,9.7970896,9.1833525,26.51
32,5.7447605,9.7959538,9.1711187,26.58
