Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436900,9.7996063,9.4859495,20.40
2,5.7448416,9.7956772,9.4842157,20.46
3,5.7442169,9.7978077,9.4910364,20.43
4,5.7434969,9.8002653,9.4612570,20.39
5,5.7446694,9.7962646,9.4467564,20.39
6,5.7445192,9.7967768,9.4338274,20.33
7,5.7437115,9.7995329,9.4227619,20.27
8,5.7437716,9.7993279,9.4159937,20.29
9,5.7452130,9.7944107,9.4184742,20.28
10,5.7437558,9.7993813,9.4191685,20.29
11,5.7437162,9.7995167,9.3868265,20.29
12,5.7449341,9.7953625,9.3763714,20.27
13,5.7443457,9.7973690,9.3629732,20.28
14,5.7435560,9.8000631,9.3533630,20.29
15,5.7439671,9.7986603,9.3476791,20.29
16,5.7452154,9.7944031,9.3537264,20.25
17,5.7434607,9.8003883,9.3461075,20.31
18,5.7439661,9.7986641,9.3166533,20.28
19,5.7450399,9.7950010,9.3062849,20.32
20,5.7442036,9.7978544,9.2930651,20.32
21,5.7433486,9.8007708,9.2832127,20.34
22,5.7443209,9.7974539,9.2749519,20.28
23,5.7451005,9.7947950,9.2869215,20.30
24,5.7431993,9.8012800,9.2714872,20.31
25,5.7443714,9.7972813,9.2464209,20.33
26,5.7449703,9.7952394,9.2361317,20.32
27,5.7440786,9.7982807,9.2229538,20.29
28,5.7433949,9.8006134,9.2123928,20.33
29,5.7446327,9.7963896,9.2059774,20.30
30,5.7447710,9.7959185,9.2186346,20.32
31,5.7431045,9.8016043,9.1965361,20.32
32,5.7446499,9.7963314,9.1758280,20.31
