Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443609,9.7973166,9.4723253,22.17
2,5.7446480,9.7963381,9.4624567,22.20
3,5.7441168,9.7981501,9.4512825,22.23
4,5.7445545,9.7966566,9.4440165,22.21
5,5.7440596,9.7983446,9.4309359,22.16
6,5.7444644,9.7969646,9.4201488,22.20
7,5.7443128,9.7974815,9.4111786,22.22
8,5.7445207,9.7967720,9.3982344,22.23
9,5.7444611,9.7969751,9.3871098,22.23
10,5.7440987,9.7982121,9.3767195,22.20
11,5.7445297,9.7967415,9.3707247,22.19
12,5.7441607,9.7980003,9.3586016,22.19
13,5.7444744,9.7969303,9.3496218,22.13
14,5.7441387,9.7980747,9.3410206,22.14
15,5.7443924,9.7972097,9.3285675,22.18
16,5.7442365,9.7977419,9.3187561,22.19
17,5.7441297,9.7981052,9.3084002,22.22
18,5.7443175,9.7974653,9.3017912,22.21
19,5.7441130,9.7981625,9.2892714,22.21
20,5.7444744,9.7969303,9.2806187,22.20
21,5.7441459,9.7980509,9.2710905,22.18
22,5.7445278,9.7967482,9.2594938,22.13
23,5.7441406,9.7980680,9.2495708,22.17
24,5.7442598,9.7976618,9.2395191,22.17
25,5.7442231,9.7977867,9.2328939,22.15
26,5.7441387,9.7980747,9.2213135,22.14
27,5.7444258,9.7970963,9.2129936,22.14
28,5.7441459,9.7980509,9.2016640,22.15
29,5.7444897,9.7968779,9.1914749,22.17
30,5.7440863,9.7982540,9.1807690,22.18
31,5.7443562,9.7973337,9.1718130,22.17
32,5.7440529,9.7983685,9.1626663,22.16
