Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440939,9.7982283,9.5074997,17.36
2,5.7444353,9.7970629,9.5336018,17.44
3,5.7431068,9.8015966,9.5228901,17.38
4,5.7429442,9.8021517,9.4763432,17.37
5,5.7458916,9.7920980,9.4644108,17.43
6,5.7434731,9.8003464,9.4609909,17.37
7,5.7416072,9.8067169,9.4380932,17.41
8,5.7446747,9.7962475,9.4345274,17.41
9,5.7444048,9.7971678,9.4578133,17.42
10,5.7426572,9.8031311,9.4397001,17.33
11,5.7438726,9.7989836,9.3974504,17.39
12,5.7457476,9.7925892,9.3917313,17.36
13,5.7424173,9.8039503,9.3813133,17.33
14,5.7422991,9.8043537,9.3600349,17.34
15,5.7449312,9.7953720,9.3704052,17.35
16,5.7439818,9.7986107,9.3820906,17.33
17,5.7421207,9.8049631,9.3578386,17.35
18,5.7446890,9.7961979,9.3211727,17.34
19,5.7457132,9.7927055,9.3176479,17.34
20,5.7417822,9.8061190,9.3005018,17.36
21,5.7425451,9.8035135,9.2818727,17.35
22,5.7453718,9.7938700,9.2995825,17.38
23,5.7436981,9.7995787,9.3046265,17.36
24,5.7421865,9.8047380,9.2720594,17.38
25,5.7449379,9.7953491,9.2449274,17.35
26,5.7454519,9.7935963,9.2415466,17.33
27,5.7416401,9.8066053,9.2192039,17.35
28,5.7428818,9.8023643,9.2092476,17.34
29,5.7451897,9.7944908,9.2285118,17.35
30,5.7432957,9.8009520,9.2266426,17.37
31,5.7424812,9.8037319,9.1848364,17.39
32,5.7453823,9.7938337,9.1666079,17.37
