Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436137,9.7998667,9.4768038,16.98
2,5.7440257,9.7984600,9.4659262,17.00
3,5.7437954,9.7992468,9.4625483,17.03
4,5.7439852,9.7985992,9.4410753,17.02
5,5.7442894,9.7975607,9.4304743,17.01
6,5.7441320,9.7980976,9.4167538,16.98
7,5.7432303,9.8011751,9.4015388,16.95
8,5.7436829,9.7996302,9.3922215,17.00
9,5.7443304,9.7974215,9.3839102,17.01
10,5.7436523,9.7997351,9.3767414,17.01
11,5.7440643,9.7983284,9.3589106,16.97
12,5.7446289,9.7964029,9.3476572,16.97
13,5.7438946,9.7989082,9.3355494,16.97
14,5.7433329,9.8008242,9.3210907,17.01
15,5.7437840,9.7992849,9.3120537,16.95
16,5.7444105,9.7971478,9.3069143,16.98
17,5.7435865,9.7999592,9.2942810,16.99
18,5.7441282,9.7981110,9.2782965,16.99
19,5.7445841,9.7965555,9.2657871,16.98
20,5.7437191,9.7995071,9.2535276,16.99
21,5.7432237,9.8011980,9.2393942,17.01
22,5.7437501,9.7994003,9.2296524,16.99
23,5.7442522,9.7976885,9.2280798,17.02
24,5.7436681,9.7996807,9.2118320,16.98
25,5.7442675,9.7976360,9.1985178,17.05
26,5.7445745,9.7965889,9.1874800,16.98
27,5.7436371,9.7997866,9.1762238,17.01
28,5.7434731,9.8003464,9.1627626,16.99
29,5.7437329,9.7994595,9.1512842,17.00
30,5.7439451,9.7987356,9.1497631,17.00
31,5.7437267,9.7994804,9.1301470,17.03
32,5.7440948,9.7982244,9.1188660,17.02
