Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441106,9.7981710,9.5036297,14.16
2,5.7442999,9.7975254,9.5309649,14.17
3,5.7428284,9.8025475,9.5182667,14.17
4,5.7431707,9.8013783,9.4725332,14.14
5,5.7458010,9.7924070,9.4617748,14.18
6,5.7432127,9.8012352,9.4575920,14.18
7,5.7414713,9.8071814,9.4360552,14.17
8,5.7445717,9.7965984,9.4326992,14.14
9,5.7442808,9.7975903,9.4551373,14.18
10,5.7423964,9.8040218,9.4360418,14.19
11,5.7441154,9.7981548,9.3947277,14.23
12,5.7454634,9.7935581,9.3893671,14.22
13,5.7422972,9.8043604,9.3765078,14.25
14,5.7423968,9.8040209,9.3569746,14.28
15,5.7448592,9.7956181,9.3682671,14.18
16,5.7439785,9.7986221,9.3793859,14.20
17,5.7419763,9.8054571,9.3538218,14.18
18,5.7447672,9.7959309,9.3201103,14.19
19,5.7455549,9.7932453,9.3160715,14.21
20,5.7418613,9.8058491,9.2972155,14.25
21,5.7424903,9.8037004,9.2810135,14.24
22,5.7453756,9.7938566,9.2978868,14.24
23,5.7435131,9.8002100,9.3030539,14.22
24,5.7422609,9.8044844,9.2679186,14.24
25,5.7450094,9.7951050,9.2444639,14.26
26,5.7452612,9.7942467,9.2395287,14.28
27,5.7416577,9.8065443,9.2180023,14.22
28,5.7428908,9.8023338,9.2067728,14.25
29,5.7450180,9.7950764,9.2287722,14.18
30,5.7431192,9.8015537,9.2248344,14.24
31,5.7426233,9.8032465,9.1813660,14.20
32,5.7454138,9.7937269,9.1658192,14.24
