Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441597,9.7980032,9.4719534,21.64
2,5.7441521,9.7980299,9.4622383,21.68
3,5.7442493,9.7976980,9.4565878,21.63
4,5.7442436,9.7977171,9.4380150,21.67
5,5.7445574,9.7966471,9.4260378,21.64
6,5.7444448,9.7970304,9.4141808,21.67
7,5.7437363,9.7994480,9.4009209,21.74
8,5.7442875,9.7975674,9.3944883,21.73
9,5.7444715,9.7969398,9.3855267,21.69
10,5.7441120,9.7981663,9.3778572,21.67
11,5.7442317,9.7977581,9.3631172,21.66
12,5.7447367,9.7960348,9.3517542,21.61
13,5.7441940,9.7978859,9.3401299,21.62
14,5.7437077,9.7995453,9.3282280,21.62
15,5.7442064,9.7978439,9.3220053,21.61
16,5.7443099,9.7974911,9.3153200,21.55
17,5.7438354,9.7991095,9.3030958,21.55
18,5.7442040,9.7978516,9.2894278,21.56
19,5.7447691,9.7959251,9.2767677,21.59
20,5.7440615,9.7983389,9.2645741,21.59
21,5.7433782,9.8006706,9.2514400,21.64
22,5.7440147,9.7984982,9.2401047,21.66
23,5.7442541,9.7976818,9.2349968,21.68
24,5.7441936,9.7978878,9.2170734,21.72
25,5.7441807,9.7979317,9.2042599,21.71
26,5.7446537,9.7963190,9.1920824,21.70
27,5.7439547,9.7987032,9.1798115,21.61
28,5.7439966,9.7985601,9.1679773,21.58
29,5.7440319,9.7984400,9.1578255,21.55
30,5.7439885,9.7985878,9.1543684,21.57
31,5.7441120,9.7981663,9.1346264,21.59
32,5.7442408,9.7977266,9.1219139,21.59
