Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435904,9.7999458,9.4809380,18.25
2,5.7450171,9.7950792,9.4806957,18.29
3,5.7434030,9.8005857,9.4774990,18.27
4,5.7438126,9.7991877,9.4471302,18.29
5,5.7448859,9.7955265,9.4368124,18.28
6,5.7439942,9.7985678,9.4227324,18.27
7,5.7432327,9.8011665,9.4116688,18.27
8,5.7438602,9.7990246,9.4020529,18.31
9,5.7450385,9.7950058,9.4059229,18.25
10,5.7431517,9.8014431,9.3943567,18.23
11,5.7441092,9.7981758,9.3696337,18.29
12,5.7449136,9.7954321,9.3588295,18.26
13,5.7440996,9.7982092,9.3450747,18.29
14,5.7431812,9.8013420,9.3332520,18.23
15,5.7440457,9.7983923,9.3238249,18.33
16,5.7447648,9.7959394,9.3321409,18.30
17,5.7430344,9.8018436,9.3126678,18.29
18,5.7443800,9.7972517,9.2921028,18.32
19,5.7446918,9.7961884,9.2823782,18.30
20,5.7439103,9.7988548,9.2675695,18.33
21,5.7431741,9.8013668,9.2556772,18.29
22,5.7442083,9.7978373,9.2467899,18.28
23,5.7442651,9.7976446,9.2559376,18.32
24,5.7432632,9.8010626,9.2288008,18.27
25,5.7446795,9.7962303,9.2119074,18.33
26,5.7445097,9.7968092,9.2015371,18.38
27,5.7437086,9.7995424,9.1882191,18.45
28,5.7433424,9.8007927,9.1768103,18.40
29,5.7445188,9.7967787,9.1710644,18.41
30,5.7440224,9.7984724,9.1754179,18.43
31,5.7437162,9.7995167,9.1455336,18.44
32,5.7446404,9.7963638,9.1336880,18.44
