Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443991,9.7971869,9.4869356,24.92
2,5.7444868,9.7968874,9.4767456,24.96
3,5.7444420,9.7970400,9.4658003,24.95
4,5.7444506,9.7970114,9.4550610,24.97
5,5.7444544,9.7969980,9.4453783,24.99
6,5.7445731,9.7965937,9.4353390,24.98
7,5.7447538,9.7959766,9.4240646,24.99
8,5.7446489,9.7963352,9.4135284,24.99
9,5.7449846,9.7951899,9.4037046,24.90
10,5.7445717,9.7965984,9.3918438,24.83
11,5.7448311,9.7957134,9.3823109,24.78
12,5.7447577,9.7959642,9.3740845,24.70
13,5.7447300,9.7960587,9.3650112,24.71
14,5.7447157,9.7961063,9.3545170,24.67
15,5.7445636,9.7966261,9.3426914,24.63
16,5.7445965,9.7965136,9.3326292,24.63
17,5.7446094,9.7964697,9.3220539,24.66
18,5.7446089,9.7964716,9.3126087,24.61
19,5.7445412,9.7967024,9.3034029,24.73
20,5.7444515,9.7970085,9.2927723,24.71
21,5.7444229,9.7971058,9.2818308,24.68
22,5.7444944,9.7968616,9.2717810,24.72
23,5.7445598,9.7966394,9.2618370,24.72
24,5.7445459,9.7966862,9.2516251,24.78
25,5.7445116,9.7968025,9.2421665,24.76
26,5.7446575,9.7963057,9.2326517,24.76
27,5.7446041,9.7964878,9.2237616,24.78
28,5.7444572,9.7969885,9.2126369,24.79
29,5.7445183,9.7967806,9.2029591,24.85
30,5.7445827,9.7965603,9.1924629,24.82
31,5.7445831,9.7965593,9.1833191,24.81
32,5.7445087,9.7968130,9.1742134,24.85
