Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441330,9.7980947,9.4785242,22.57
2,5.7442355,9.7977448,9.4685621,22.60
3,5.7441697,9.7979698,9.4595385,22.62
4,5.7442923,9.7975512,9.4504318,22.62
5,5.7444110,9.7971468,9.4389868,22.61
6,5.7442703,9.7976265,9.4275112,22.58
7,5.7445507,9.7966700,9.4164095,22.62
8,5.7440286,9.7984505,9.4048595,22.59
9,5.7444901,9.7968769,9.3957977,22.61
10,5.7445440,9.7966928,9.3858471,22.62
11,5.7445560,9.7966518,9.3777809,22.60
12,5.7446079,9.7964745,9.3686314,22.59
13,5.7444973,9.7968521,9.3569984,22.58
14,5.7443852,9.7972345,9.3468676,22.57
15,5.7439528,9.7987099,9.3361092,22.57
16,5.7443810,9.7972488,9.3296871,22.57
17,5.7441101,9.7981730,9.3178816,22.57
18,5.7443361,9.7974014,9.3091478,22.57
19,5.7442999,9.7975254,9.2995453,22.57
20,5.7445154,9.7967901,9.2871819,22.58
21,5.7443695,9.7972879,9.2760792,22.56
22,5.7440166,9.7984915,9.2651796,22.50
23,5.7444277,9.7970896,9.2599678,22.52
24,5.7443285,9.7974281,9.2477407,22.53
25,5.7443943,9.7972031,9.2382984,22.51
26,5.7442884,9.7975645,9.2293644,22.53
27,5.7446575,9.7963057,9.2172899,22.50
28,5.7443109,9.7974882,9.2066250,22.51
29,5.7440119,9.7985077,9.1966343,22.55
30,5.7443151,9.7974730,9.1903887,22.57
31,5.7443175,9.7974653,9.1792097,22.59
32,5.7443438,9.7973757,9.1685982,22.56
