Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442083,9.7978373,9.4715862,23.52
2,5.7450790,9.7948675,9.4721432,23.51
3,5.7440410,9.7984085,9.4717808,23.53
4,5.7440214,9.7984753,9.4440308,23.50
5,5.7449417,9.7953367,9.4320602,23.56
6,5.7447443,9.7960091,9.4183760,23.52
7,5.7438917,9.7989178,9.4083977,23.48
8,5.7443023,9.7975168,9.4041491,23.45
9,5.7452154,9.7944031,9.4064837,23.48
10,5.7438622,9.7990189,9.4007235,23.52
11,5.7442122,9.7978249,9.3748493,23.52
12,5.7451377,9.7946682,9.3637104,23.48
13,5.7445202,9.7967739,9.3511496,23.52
14,5.7437472,9.7994108,9.3421192,23.48
15,5.7444687,9.7969494,9.3360243,23.51
16,5.7451506,9.7946243,9.3424101,23.52
17,5.7435827,9.7999716,9.3289261,23.50
18,5.7444859,9.7968912,9.3054504,23.52
19,5.7450280,9.7950420,9.2931585,23.55
20,5.7442851,9.7975760,9.2794504,23.49
21,5.7437735,9.7993212,9.2688189,23.53
22,5.7445688,9.7966080,9.2606525,23.51
23,5.7447801,9.7958870,9.2681046,23.62
24,5.7436280,9.7998171,9.2458735,23.54
25,5.7445984,9.7965078,9.2245026,23.56
26,5.7449722,9.7952328,9.2117414,23.55
27,5.7440581,9.7983503,9.1981764,23.60
28,5.7440777,9.7982836,9.1890593,23.61
29,5.7447047,9.7961445,9.1834517,23.59
30,5.7446823,9.7962208,9.1907282,23.60
31,5.7440844,9.7982607,9.1676846,23.58
32,5.7448301,9.7957163,9.1519775,23.58
